GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,Sphere 1_X,Sphere 1_Y,Sphere 1_Z,Sphere 2_X,Sphere 2_Y,Sphere 2_Z,Sphere 3_X,Sphere 3_Y,Sphere 3_Z,Sphere 4_X,Sphere 4_Y,Sphere 4_Z,Sphere 5_X,Sphere 5_Y,Sphere 5_Z,Sphere 6_X,Sphere 6_Y,Sphere 6_Z,Sphere 7_X,Sphere 7_Y,Sphere 7_Z,Sphere 8_X,Sphere 8_Y,Sphere 8_Z,Sphere 9_X,Sphere 9_Y,Sphere 9_Z,Sphere 10_X,Sphere 10_Y,Sphere 10_Z,Sphere 11_X,Sphere 11_Y,Sphere 11_Z,Sphere 12_X,Sphere 12_Y,Sphere 12_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2
11,09182024053556418,5.806241,2.253282,-4.389216,5.79842,2.129357,-4.347197,5.779624,1.742674,-4.232382,5.744248,1.215403,-4.089278,5.79842,2.129357,-4.347197,5.79842,2.129357,-4.347197,5.744248,1.215403,-4.089278,5.744248,1.215403,-4.089278,6.114233,1.986281,-4.239211,6.250216,1.528574,-4.065033,6.168865,1.17746,-4.441889,6.039155,1.167425,-4.542775,6.168865,1.17746,-4.441889,5.470426,2.024496,-4.233577,5.346741,1.570919,-4.113835,5.479203,1.396391,-4.565921,5.54533,1.344563,-4.586092,5.479203,1.396391,-4.565921,5.879534,1.202184,-4.156963,5.972204,1.031819,-5.003831,5.946049,0.3293139,-5.395216,5.60698,1.231728,-4.14829,5.419948,1.09168,-4.986259,5.306169,0.3986735,-5.374854,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
12,09182024053556947,5.807493,2.24747,-4.367072,5.798394,2.124497,-4.330803,5.772135,1.741392,-4.227672,5.732458,1.202978,-4.107773,5.798394,2.124497,-4.330803,5.798394,2.124497,-4.330803,5.732458,1.202978,-4.107773,5.732458,1.202978,-4.107773,6.113173,1.984519,-4.241141,6.246824,1.527907,-4.0597,6.100434,1.186919,-4.521832,6.049329,1.051826,-4.606112,6.100434,1.186919,-4.521832,5.473583,2.026232,-4.231418,5.349612,1.563809,-4.149353,5.372069,1.255364,-4.56165,5.41047,1.142329,-4.619372,5.372069,1.255364,-4.56165,5.864943,1.193951,-4.166311,6.230098,0.8790681,-4.775971,6.337451,0.1009147,-5.017604,5.600839,1.212894,-4.17889,5.261384,0.9485507,-4.82211,5.07928,0.1911589,-5.07753,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
13,09182024053557410,5.811686,2.24524,-4.360188,5.802652,2.120836,-4.32554,5.776122,1.733016,-4.231631,5.739094,1.189084,-4.127848,5.802652,2.120836,-4.32554,5.802652,2.120836,-4.32554,5.739094,1.189084,-4.127848,5.739094,1.189084,-4.127848,6.114301,1.982477,-4.244158,6.247308,1.525298,-4.06065,6.126408,1.240803,-4.459082,6.055158,1.152879,-4.5509,6.126408,1.240803,-4.459082,5.48071,2.025606,-4.233949,5.358567,1.554511,-4.18388,5.386041,1.245517,-4.570968,5.455978,1.199339,-4.641384,5.386041,1.245517,-4.570968,5.867805,1.183331,-4.181808,6.189029,0.9494861,-4.800673,6.095792,0.1987137,-5.04901,5.610137,1.197042,-4.201735,5.374881,0.9928067,-4.863635,5.425215,0.234395,-5.100868,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
14,09182024053557948,5.817097,2.245447,-4.353772,5.809737,2.119782,-4.320735,5.789939,1.728676,-4.234244,5.770355,1.186705,-4.140663,5.809737,2.119782,-4.320735,5.809737,2.119782,-4.320735,5.770355,1.186705,-4.140663,5.770355,1.186705,-4.140663,6.122329,1.979244,-4.231427,6.255045,1.518582,-4.065059,6.113953,1.262783,-4.463547,6.047881,1.183437,-4.568542,6.113953,1.262783,-4.463547,5.484931,2.024571,-4.222309,5.379236,1.562966,-4.194766,5.507452,1.367751,-4.637642,5.582369,1.356582,-4.733929,5.507452,1.367751,-4.637642,5.896962,1.182691,-4.196597,6.080242,1.116275,-4.947496,5.862471,0.3840036,-5.214917,5.641429,1.193238,-4.212082,5.552725,1.138048,-4.979462,5.761268,0.3881808,-5.221049,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
15,09182024053558423,5.820015,2.246462,-4.345557,5.81481,2.120137,-4.313959,5.800159,1.727659,-4.233427,5.780474,1.1845,-4.148225,5.81481,2.120137,-4.313959,5.81481,2.120137,-4.313959,5.780474,1.1845,-4.148225,5.780474,1.1845,-4.148225,6.131569,1.976307,-4.215456,6.261302,1.513075,-4.065843,6.124812,1.230556,-4.4705,6.042163,1.15301,-4.567241,6.124812,1.230556,-4.4705,5.485044,2.023555,-4.214519,5.361843,1.559809,-4.111697,5.503537,1.35167,-4.55092,5.602111,1.350981,-4.642218,5.503537,1.35167,-4.55092,5.903658,1.179449,-4.204112,6.059417,1.061509,-4.954195,5.90753,0.3322371,-5.28959,5.653962,1.191859,-4.219508,5.590782,1.084801,-4.983091,5.740566,0.3405352,-5.299885,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
16,09182024053558918,5.816734,2.238166,-4.329068,5.811971,2.114067,-4.302599,5.798645,1.725319,-4.232758,5.779001,1.182957,-4.152083,5.811971,2.114067,-4.302599,5.811971,2.114067,-4.302599,5.779001,1.182957,-4.152083,5.779001,1.182957,-4.152083,6.131824,1.975938,-4.212851,6.263484,1.509275,-4.067036,6.110856,1.228142,-4.490126,6.04361,1.153245,-4.57775,6.110856,1.228142,-4.490126,5.479783,2.021981,-4.213058,5.419352,1.557514,-4.40243,5.523674,1.297144,-4.925917,5.508235,1.218806,-5.041316,5.523674,1.297144,-4.925917,5.901779,1.177691,-4.207829,6.101791,1.108979,-4.970232,5.938629,0.4064258,-5.31941,5.653081,1.190793,-4.22354,5.55215,1.137936,-5.004957,5.716585,0.4181238,-5.333438,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
17,09182024053559453,5.805044,2.221982,-4.298143,5.803573,2.10056,-4.275821,5.795982,1.7212,-4.220789,5.781407,1.188235,-4.14983,5.803573,2.10056,-4.275821,5.803573,2.10056,-4.275821,5.781407,1.188235,-4.14983,5.781407,1.188235,-4.14983,6.130316,1.975303,-4.211718,6.263857,1.505624,-4.069126,6.100045,1.256782,-4.491175,6.04332,1.16628,-4.58041,6.100045,1.256782,-4.491175,5.478951,2.022263,-4.202104,5.406697,1.567257,-4.424277,5.441043,1.438148,-4.826932,5.450066,1.384244,-4.964323,5.441043,1.438148,-4.826932,5.90629,1.183471,-4.206726,6.208299,1.194318,-4.869905,6.070762,0.4166656,-4.767174,5.653551,1.196155,-4.219819,5.426487,1.233554,-4.910408,5.520751,0.4442683,-4.795667,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
18,09182024053559947,5.805346,2.2221,-4.295267,5.802717,2.099326,-4.270189,5.794291,1.720651,-4.212516,5.78098,1.195197,-4.140969,5.802717,2.099326,-4.270189,5.802717,2.099326,-4.270189,5.78098,1.195197,-4.140969,5.78098,1.195197,-4.140969,6.130216,1.97345,-4.212006,6.263709,1.499444,-4.074469,6.111741,1.180259,-4.485038,6.027565,1.146229,-4.581011,6.111741,1.180259,-4.485038,5.487136,2.025066,-4.189707,5.390116,1.572767,-4.345715,5.413882,1.382701,-4.765964,5.423227,1.342764,-4.938534,5.413882,1.382701,-4.765964,5.908618,1.188995,-4.200367,6.234344,1.148299,-4.85226,6.086016,0.3718101,-4.718451,5.649708,1.204509,-4.208272,5.363411,1.200485,-4.87885,5.470442,0.4086951,-4.737244,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
19,09182024053600437,5.804696,2.223883,-4.298176,5.801373,2.099973,-4.270201,5.791863,1.720363,-4.207725,5.775687,1.197206,-4.133526,5.801373,2.099973,-4.270201,5.801373,2.099973,-4.270201,5.775687,1.197206,-4.133526,5.775687,1.197206,-4.133526,6.130646,1.971728,-4.213317,6.264033,1.495988,-4.078665,6.093416,1.197572,-4.462638,6.030447,1.147994,-4.582066,6.093416,1.197572,-4.462638,5.489623,2.026704,-4.18508,5.375496,1.575486,-4.204079,5.449263,1.339562,-4.626653,5.498131,1.279173,-4.733591,5.449263,1.339562,-4.626653,5.903075,1.189616,-4.194125,6.114053,1.047136,-4.990535,6.002259,0.3858271,-5.476854,5.644556,1.207504,-4.199934,5.458901,1.092467,-5.005258,5.548692,0.4172103,-5.487046,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
20,09182024053600946,5.811868,2.228669,-4.314471,5.805653,2.102569,-4.284905,5.789903,1.715547,-4.213814,5.764753,1.181004,-4.141229,5.805653,2.102569,-4.284905,5.805653,2.102569,-4.284905,5.764753,1.181004,-4.141229,5.764753,1.181004,-4.141229,6.12686,1.97109,-4.217523,6.264226,1.494336,-4.082284,6.07546,1.218857,-4.467016,6.027673,1.145265,-4.589989,6.07546,1.218857,-4.467016,5.476794,2.020158,-4.196718,5.363411,1.534385,-4.148399,5.432418,1.157026,-4.50742,5.519742,1.092063,-4.618448,5.432418,1.157026,-4.50742,5.888391,1.176639,-4.198379,6.056599,0.760656,-4.859498,6.052015,-0.007208109,-5.117622,5.638125,1.187519,-4.212712,5.523922,0.7838142,-4.890005,5.497458,0.01690161,-5.149384,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
21,09182024053601427,5.809113,2.233875,-4.34113,5.80378,2.10671,-4.310054,5.787655,1.713672,-4.231767,5.762971,1.173908,-4.150262,5.80378,2.10671,-4.310054,5.80378,2.10671,-4.310054,5.762971,1.173908,-4.150262,5.762971,1.173908,-4.150262,6.12239,1.968181,-4.224725,6.257624,1.493448,-4.084927,6.147346,1.143485,-4.553781,6.08965,1.067278,-4.635337,6.147346,1.143485,-4.553781,5.472123,2.006621,-4.216702,5.36378,1.516521,-4.191481,5.415907,1.140283,-4.535143,5.475097,1.081787,-4.643127,5.415907,1.140283,-4.535143,5.887994,1.171671,-4.205048,6.119473,0.7701093,-4.793148,6.047007,-0.0978967,-4.803719,5.634655,1.178486,-4.224602,5.484135,0.7872003,-4.842186,5.49878,-0.08314896,-4.846035,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
22,09182024053601926,5.795362,2.237374,-4.372028,5.790928,2.109136,-4.337873,5.776493,1.712347,-4.25138,5.755231,1.168189,-4.159139,5.790928,2.109136,-4.337873,5.790928,2.109136,-4.337873,5.755231,1.168189,-4.159139,5.755231,1.168189,-4.159139,6.110917,1.962037,-4.263559,6.251206,1.496293,-4.092455,6.153644,1.182208,-4.505291,6.108296,1.110875,-4.57554,6.153644,1.182208,-4.505291,5.469159,2.000131,-4.227127,5.363377,1.515384,-4.19118,5.386546,1.199067,-4.561062,5.452449,1.140472,-4.66681,5.386546,1.199067,-4.561062,5.880975,1.166124,-4.215397,6.160695,0.8827372,-4.841166,6.021047,0.1598259,-5.090279,5.627048,1.173082,-4.231763,5.42542,0.9028854,-4.888554,5.555246,0.1725901,-5.120299,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,1,0,1,0,1,0
23,09182024053602424,5.796552,2.231467,-4.399978,5.791506,2.10375,-4.362177,5.775183,1.708208,-4.266045,5.753185,1.164767,-4.163695,5.791506,2.10375,-4.362177,5.791506,2.10375,-4.362177,5.753185,1.164767,-4.163695,5.753185,1.164767,-4.163695,6.111344,1.952814,-4.293274,6.251768,1.491056,-4.101407,6.197815,1.106456,-4.438709,6.18636,1.063445,-4.51004,6.197815,1.106456,-4.438709,5.471396,1.999733,-4.231018,5.394172,1.53412,-4.348208,5.443866,1.296624,-4.786972,5.430033,1.234035,-4.946572,5.443866,1.296624,-4.786972,5.879161,1.162499,-4.221338,6.139291,1.054586,-4.952856,5.960195,0.409402,-5.393744,5.625208,1.170214,-4.234778,5.446513,1.075632,-4.989522,5.631576,0.4193857,-5.411137,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,0,0,0,0,0
24,09182024053602970,5.797035,2.228438,-4.412124,5.791955,2.100603,-4.373722,5.775296,1.704699,-4.275005,5.753181,1.160751,-4.166991,5.791955,2.100603,-4.373722,5.791955,2.100603,-4.373722,5.753181,1.160751,-4.166991,5.753181,1.160751,-4.166991,6.113962,1.945936,-4.304306,6.265024,1.462765,-4.084378,6.258813,1.006637,-4.302829,6.286861,0.969239,-4.378388,6.258813,1.006637,-4.302829,5.476048,1.99856,-4.233387,5.377783,1.545749,-4.162044,5.391498,1.190593,-4.524103,5.459843,1.151666,-4.614473,5.391498,1.190593,-4.524103,5.87959,1.157912,-4.225948,6.113763,0.7682847,-4.812201,6.099156,-0.1429973,-4.712042,5.624897,1.166978,-4.236696,5.422807,0.7928813,-4.84136,5.370142,-0.1170458,-4.742806,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
25,09182024053603497,5.794447,2.224692,-4.407345,5.789861,2.097376,-4.371598,5.774258,1.702551,-4.277192,5.752596,1.158448,-4.168802,5.789861,2.097376,-4.371598,5.789861,2.097376,-4.371598,5.752596,1.158448,-4.168802,5.752596,1.158448,-4.168802,6.113704,1.945448,-4.287515,6.267736,1.454618,-4.076034,6.258159,0.9872417,-4.256279,6.286592,0.9380867,-4.358259,6.258159,0.9872417,-4.256279,5.474289,1.990436,-4.233098,5.364505,1.525354,-4.165828,5.384717,1.158756,-4.512885,5.44039,1.098744,-4.582993,5.384717,1.158756,-4.512885,5.879602,1.155481,-4.228156,6.130186,0.7005101,-4.757759,6.07179,-0.1936555,-4.300548,5.623671,1.164815,-4.237996,5.39165,0.7274464,-4.786153,5.357789,-0.1676142,-4.327999,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
26,09182024053603970,5.785773,2.191929,-4.284678,5.781041,2.068038,-4.265182,5.767532,1.687125,-4.222321,5.750755,1.155563,-4.168546,5.781041,2.068038,-4.265182,5.781041,2.068038,-4.265182,5.750755,1.155563,-4.168546,5.750755,1.155563,-4.168546,6.109995,1.953387,-4.230417,6.271252,1.44656,-4.054087,6.249353,0.9741676,-4.199253,6.281041,0.9304997,-4.359766,6.249353,0.9741676,-4.199253,5.464602,1.973793,-4.203679,5.349624,1.503545,-4.151777,5.343918,1.107877,-4.470025,5.412546,1.073784,-4.550627,5.343918,1.107877,-4.470025,5.879622,1.15278,-4.22791,6.161993,0.6952415,-4.730022,6.052967,-0.1648189,-4.308468,5.619807,1.161968,-4.236547,5.351695,0.7238989,-4.756961,5.384377,-0.1411732,-4.330696,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
27,09182024053604475,5.790895,2.222111,-4.349982,5.785131,2.092546,-4.314383,5.767709,1.69381,-4.229628,5.748863,1.155146,-4.165562,5.785131,2.092546,-4.314383,5.785131,2.092546,-4.314383,5.748863,1.155146,-4.165562,5.748863,1.155146,-4.165562,6.108932,1.953633,-4.229419,6.270781,1.444239,-4.046428,6.247206,0.9856925,-4.217183,6.275303,0.9284124,-4.369349,6.247206,0.9856925,-4.217183,5.462674,1.975568,-4.199663,5.343576,1.504924,-4.145612,5.377876,1.182315,-4.517279,5.413008,1.099302,-4.614897,5.377876,1.182315,-4.517279,5.878657,1.152535,-4.224133,6.226257,0.8225011,-4.775068,6.514982,0.1512889,-5.187349,5.617161,1.161563,-4.233878,5.298212,0.8545442,-4.809653,5.000159,0.2035916,-5.243801,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
28,09182024053604940,5.784212,2.224447,-4.4059,5.778407,2.094665,-4.366488,5.760821,1.693091,-4.264414,5.741496,1.148788,-4.164865,5.778407,2.094665,-4.366488,5.778407,2.094665,-4.366488,5.741496,1.148788,-4.164865,5.741496,1.148788,-4.164865,6.102105,1.946939,-4.268302,6.270717,1.441323,-4.06072,6.23993,0.9873046,-4.252107,6.25842,0.9222696,-4.393438,6.23993,0.9873046,-4.252107,5.460781,1.980174,-4.208042,5.338855,1.516829,-4.12665,5.366213,1.215177,-4.514832,5.405497,1.113199,-4.642569,5.366213,1.215177,-4.514832,5.86747,1.145259,-4.224358,6.222576,0.8431484,-4.807634,6.220084,-0.09333837,-4.900596,5.613035,1.15618,-4.232663,5.283131,0.8834707,-4.838297,5.235217,-0.05106652,-4.932742,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
29,09182024053605432,5.783565,2.220263,-4.410555,5.777986,2.092204,-4.373963,5.759933,1.692552,-4.274445,5.739454,1.146588,-4.164579,5.777986,2.092204,-4.373963,5.777986,2.092204,-4.373963,5.739454,1.146588,-4.164579,5.739454,1.146588,-4.164579,6.103623,1.945879,-4.26179,6.268764,1.443481,-4.064497,6.238124,0.9884074,-4.247252,6.259564,0.934201,-4.391958,6.238124,0.9884074,-4.247252,5.460145,1.978843,-4.220423,5.338112,1.509173,-4.153955,5.39289,1.147774,-4.507254,5.435981,1.073476,-4.590543,5.39289,1.147774,-4.507254,5.866196,1.143483,-4.223968,6.131441,0.7063538,-4.75483,5.979939,-0.1827774,-4.332333,5.611317,1.154081,-4.232095,5.356719,0.7385684,-4.779533,5.426479,-0.1597632,-4.349981,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
30,09182024053605974,5.78044,2.211411,-4.355098,5.7774,2.085345,-4.329054,5.76428,1.692531,-4.261256,5.742781,1.147348,-4.164036,5.7774,2.085345,-4.329054,5.7774,2.085345,-4.329054,5.742781,1.147348,-4.164036,5.742781,1.147348,-4.164036,6.105318,1.951327,-4.220881,6.261518,1.455336,-4.039475,6.280314,0.998139,-4.193235,6.317108,0.9382749,-4.331839,6.280314,0.998139,-4.193235,5.458697,1.975032,-4.222387,5.333443,1.498403,-4.164927,5.260656,1.092381,-4.455439,5.28596,1.024213,-4.520437,5.260656,1.092381,-4.455439,5.872605,1.146001,-4.221178,6.117971,0.6962792,-4.746651,5.996844,-0.1634355,-4.390681,5.613096,1.153781,-4.232956,5.394694,0.7179638,-4.779479,5.429054,-0.1464125,-4.416452,6.488612,0.1027963,-5.617521,6.038611,0.1027963,-5.617522,5.518611,0.1027963,-5.617522,5.068611,0.1027963,-5.617522,6.488612,0.1027963,-5.207522,6.038611,0.1027963,-5.207522,5.518611,0.1027963,-5.207522,5.068611,0.1027963,-5.207522,6.488612,0.1027963,-4.787522,6.038611,0.1027963,-4.787522,5.518611,0.1027963,-4.787522,5.068611,0.1027963,-4.787522,5.800001,0,-5.19,0,1,0,1,0,1
