GlobalID,EntryID,Bomb_0_X,Bomb_0_Y,Bomb_0_Z,Bomb_1_X,Bomb_1_Y,Bomb_1_Z,Bomb_10_X,Bomb_10_Y,Bomb_10_Z,Bomb_11_X,Bomb_11_Y,Bomb_11_Z,Bomb_2_X,Bomb_2_Y,Bomb_2_Z,Bomb_3_X,Bomb_3_Y,Bomb_3_Z,Bomb_4_X,Bomb_4_Y,Bomb_4_Z,Bomb_5_X,Bomb_5_Y,Bomb_5_Z,Bomb_6_X,Bomb_6_Y,Bomb_6_Z,Bomb_7_X,Bomb_7_Y,Bomb_7_Z,Bomb_8_X,Bomb_8_Y,Bomb_8_Z,Bomb_9_X,Bomb_9_Y,Bomb_9_Z,Coin_X,Coin_Y,Coin_Z,ElbowL_X,ElbowL_Y,ElbowL_Z,ElbowR_X,ElbowR_Y,ElbowR_Z,FootL_X,FootL_Y,FootL_Z,FootR_X,FootR_Y,FootR_Z,Ground_X,Ground_Y,Ground_Z,HandL_X,HandL_Y,HandL_Z,HandR_X,HandR_Y,HandR_Z,Head_X,Head_Y,Head_Z,KneeL_X,KneeL_Y,KneeL_Z,KneeR_X,KneeR_Y,KneeR_Z,Passport_X,Passport_Y,Passport_Z,Player_X,Player_Y,Player_Z,PlayerImage_X,PlayerImage_Y,PlayerImage_Z,PlayerTransformEffect_X,PlayerTransformEffect_Y,PlayerTransformEffect_Z,SpineBase_X,SpineBase_Y,SpineBase_Z,Suitcase_X,Suitcase_Y,Suitcase_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2
947,08062025072338668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-1.092398,5.815329,0.01321635,1.631836,5.778837,0.01521634,-0.4702176,0.001989841,-0.001183644,0.3770504,0.01934958,0.0008163452,0,-3.7,0,-1.518879,4.866017,0.0004163384,1.591307,3.906855,0.02051634,0.4087163,9.335787,0.04011634,-0.4052796,2.353491,0.01521634,1.695501,3.038049,0.0001163483,-6.3,3.4,0,1.74675,-3.08,0,-0.7574022,5.492952,0.1729163,0,2.5,-0.2,0.2777089,4.359541,0.02381635,-5.31,3.32,0,0,0,0,0,0,0
948,08062025072338913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-1.068206,5.843218,0.01279822,1.668991,5.748548,0.01589821,-0.7157953,-0.02638292,-0.004001781,0.3648044,0.02249479,0.001598224,0,-3.7,0,-1.443105,4.746567,0.004198223,1.57012,3.88183,0.02009821,0.521007,9.330719,0.04089822,-0.5705373,2.360775,0.01459822,1.634904,3.03094,-0.002601773,-6.3,3.4,0,1.788637,-3.08,0,-0.7649778,5.502604,0.1735982,0,2.5,-0.2,0.2949553,4.380695,0.02419822,-5.31,3.32,0,0,0,0,0,0,0
949,08062025072339122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-1.144745,5.912803,0.01337691,1.624021,5.652463,0.02177691,-1.516799,-0.05917788,0.00947693,0.6496254,0.9249249,-0.0004230887,0,-3.7,0,-1.623679,4.414473,0.0105769,1.406857,3.781029,0.02457692,0.536994,9.346899,0.04367691,-0.8605353,2.365284,0.01567692,2.374471,3.752601,0.008776918,-6.3,3.4,0,1.457573,-3.08,0,-0.731434,5.526021,0.1756769,0,2.5,-0.2,0.1323129,4.389505,0.02667691,-5.31,3.32,0,0,0,0,0,0,0
950,08062025072339332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-1.225714,5.899958,0.01149383,1.583091,5.687003,0.02199383,-2.324239,0.01193476,0.00579384,0.6581597,0.9333601,0.0006938279,0,-3.7,0,-1.639618,4.332389,0.01369384,1.342319,3.740263,0.02659383,0.3396637,9.370625,0.04189384,-1.379184,2.509098,0.01689383,2.352914,3.874464,0.004093826,-6.3,3.4,0,0.8386793,-3.08,0,-0.4940597,5.552772,0.1730938,0,2.5,-0.2,0.002935499,4.349515,0.02569383,-5.31,3.32,0,0,0,0,0,0,0
951,08062025072339530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-1.581056,5.772716,0.01363797,1.307383,5.674801,0.02083798,-2.509624,0.1166539,-0.0003620237,0.7122099,1.030662,0.0005379766,0,-3.7,0,-1.881765,3.941985,0.01713796,1.210096,3.722149,0.02583797,-0.1622108,9.269456,0.04193796,-1.609809,2.404246,0.01473798,2.151627,4.033703,-0.003562033,-6.3,3.4,0,-0.3996382,-3.08,0,-0.114127,5.519326,0.172338,0,2.5,-0.2,-0.3509496,4.232437,0.02733797,-5.31,3.32,0,0,0,0,0,0,0
952,08062025072339732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.357655,5.765333,0.01508822,0.4940531,5.517797,0.01928821,-2.219523,0.1360035,-0.003411785,1.299751,-0.09180641,0.004688218,0,-3.7,0,-2.485103,3.921674,0.01728822,0.6461194,3.790553,0.02248821,-1.034857,9.24401,0.04288821,-1.810284,2.594365,0.01738821,0.06484315,2.475497,0.02048822,-6.3,3.4,0,-2.050852,-3.08,0,0.1747579,5.534751,0.1723882,0,2.5,-0.2,-1.040562,4.19684,0.02688822,-5.31,3.32,0,0,0,0,0,0,0
953,08062025072339929,1.117773,4.22911,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.881218,5.809804,0.01400252,-0.05907574,5.756951,0.01710252,-1.891396,0.2257237,-0.00489749,0.8338426,-0.2002974,0.007802516,0,-3.7,0,-2.964241,4.110395,0.01650251,-0.01537237,3.943579,0.01990251,-1.612664,9.367034,0.04400252,-1.918727,2.748615,0.01260252,-0.193682,2.275784,0.02180251,-6.3,3.4,0,-3.039013,-3.08,0,0.4829017,5.593293,0.1720025,0,2.5,-0.2,-1.317995,4.37199,0.02400251,-5.31,3.32,0,0,0,0,0,0,0
954,08062025072340136,1.117773,4.063107,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.832343,5.833577,0.0162088,0.06648529,5.89547,0.01690879,-1.208858,0.2277431,-0.006191194,-0.5860065,0.0189271,0.004208788,0,-3.7,0,-2.982001,4.091425,0.0171088,0.1425328,4.089221,0.02020879,-1.680278,9.432122,0.04580879,-1.629306,2.650138,0.0093088,-0.5930192,2.380334,0.0199088,-6.3,3.4,0,-3.675824,-3.08,0,0.9764624,5.620024,0.1724088,0,2.5,-0.2,-1.201804,4.442275,0.02470879,-5.31,3.32,0,0,0,0,0,0,0
955,08062025072340317,1.117773,3.795122,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.521632,5.803613,0.01752545,0.3554846,5.859515,0.01942545,-0.882753,0.1550851,-0.004074559,-0.5123527,0.01492262,0.002125457,0,-3.7,0,-2.536454,4.062038,0.01982544,0.3686842,4.093651,0.02152544,-1.433916,9.413927,0.04702544,-1.449967,2.519964,0.01402543,-0.5239006,2.36133,0.01482545,-6.3,3.4,0,-3.991798,-3.08,0,1.372882,5.611843,0.1728254,0,2.5,-0.2,-0.9926282,4.374402,0.02622545,-5.31,3.32,0,0,0,0,0,0,0
956,08062025072340531,1.117773,3.40085,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.284099,5.671238,0.01837745,0.5496075,5.662048,0.02177745,-1.478227,0.06492996,-0.0001225471,0.072806,0.06816721,0.001077443,0,-3.7,0,-2.361098,3.875163,0.02237746,0.5216953,4.005246,0.02457745,-1.269383,9.339544,0.04777746,-1.609616,2.404192,0.02087745,-0.160661,2.520561,0.02167745,-6.3,3.4,0,-4.513051,-3.08,0,1.773337,5.57619,0.1729774,0,2.5,-0.2,-0.9010631,4.165296,0.02487746,-5.31,3.32,0,0,0,0,0,1,1
957,08062025072340730,1.117773,2.9149,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.483107,5.570042,0.02008145,0.4499092,5.737321,0.01968144,-1.782947,0.009635925,-0.0007185638,0.3675072,0.02279997,0.001481444,0,-3.7,0,-2.489755,3.788677,0.02288143,0.5292143,3.891092,0.02448145,-1.485245,9.336725,0.04628144,-1.639993,2.526419,0.01978144,-0.02790952,2.422727,0.01328145,-6.3,3.4,0,-5.351314,-3.08,0,2.149286,5.572713,0.1725814,0,2.5,-0.2,-1.021863,4.109551,0.02668144,-5.31,3.32,0,0,0,0,0,1,1
958,08062025072340930,1.117773,2.506116,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.799364,5.612636,0.02071245,0.1954246,5.706824,0.01741247,-1.358909,0.04000044,-0.0006875545,0.3692358,-0.04505491,0.003312454,0,-3.7,0,-2.835099,3.647197,0.02481245,0.3065844,3.935611,0.02061246,-1.894299,9.341082,0.04571246,-1.554506,2.538653,0.01351245,-0.03277516,2.288882,0.01861246,-6.3,3.4,0,-6.165557,-3.08,0,2.547347,5.566151,0.1723125,0,2.5,-0.2,-1.106317,4.116579,0.02591245,-5.31,3.32,0,0,0,0,0,0,0
959,08062025072341133,1.117773,1.956506,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.767686,5.632178,0.02071419,0.2960222,5.818689,0.01701419,-1.07347,0.04323006,-0.0002858043,0.2874634,-0.02579403,0.003114194,0,-3.7,0,-2.809359,3.627123,0.02281418,0.4436243,4.131387,0.02041419,-1.973787,9.366333,0.0449142,-1.343673,2.504479,0.01291418,-0.05031085,2.3235,0.01801419,-6.3,3.4,0,-6.432564,-3.08,0,2.823486,5.582163,0.1718142,0,2.5,-0.2,-0.9884043,4.142826,0.0261142,-5.31,3.32,0,0,0,0,0,0,0
960,08062025072341326,1.117773,1.522529,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.560752,5.583214,0.02112161,0.4947829,5.885795,0.01622161,-0.8041949,0.05946684,-0.001978397,0.2849703,-0.04099131,0.002621606,0,-3.7,0,-2.512084,3.628325,0.02242161,0.6845727,4.194242,0.02022161,-1.894698,9.380944,0.04572161,-1.030831,2.453451,0.0121216,0.01857948,2.32892,0.01592159,-6.3,3.4,0,-6.511604,-3.08,0,3.102457,5.608993,0.1713216,0,2.5,-0.2,-0.7562718,4.163929,0.0260216,-5.31,3.32,0,0,0,0,0,0,0
961,08062025072340930,1.117773,0.9324939,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.391307,5.590729,0.02357465,0.661962,5.955169,0.01507464,-0.7098763,0.06366158,-0.002225354,1.210259,0.02259254,0.004074648,0,-3.7,0,-2.249318,3.590861,0.02477464,0.9524682,4.273494,0.01937464,-1.771269,9.400022,0.04687464,-0.856688,2.508516,0.01687464,0.525104,2.315805,0.01927465,-6.3,3.4,0,-6.2784,-3.08,0,3.196195,5.611019,0.1709746,0,2.5,-0.2,-0.5243385,4.295503,0.02797464,-5.31,3.32,0,0,0,0,0,0,0
962,08062025072341735,1.117773,0.4079489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.225057,5.646194,0.025043,0.9174614,5.896616,0.01514301,-0.8241916,0.07697725,-0.002857,2.203542,-0.05117798,0.006042987,0,-3.7,0,-2.124536,3.568827,0.026943,1.28172,4.182222,0.01954299,-1.337107,9.469904,0.04774299,-0.7822931,2.559405,0.021743,1.189101,2.428588,0.019743,-6.3,3.4,0,-5.652355,-3.08,0,3.06903,5.634667,0.170043,0,2.5,-0.2,-0.2805142,4.355199,0.028643,-5.31,3.32,0,1,1,1,1,1,1
963,08062025072341935,1.117773,-0.06551327,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-1.396374,5.587816,0.02669182,1.680243,5.659332,0.01709183,-1.114694,0.05701208,-0.002208173,2.750169,-0.1086135,0.001591831,0,-3.7,0,-1.545169,3.486848,0.02899183,1.998275,3.934783,0.02219182,-0.05384827,9.405651,0.04949183,-0.5660727,2.559005,0.02339183,1.793218,2.409616,0.02179183,-6.3,3.4,0,-4.052008,-3.08,0,2.77714,5.667608,0.1701918,0,2.5,-0.2,0.3759501,4.205039,0.03139183,-5.31,3.32,0,1,1,1,1,1,1
964,08062025072342138,1.117773,-0.6541663,0,-4.24827,4.605781,0.05314711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-0.5568323,5.713431,0.02738401,2.421153,5.646462,0.017184,-1.388507,0.05714083,8.40E-05,2.690305,0.01574802,0.003684014,0,-3.7,0,-0.6780515,3.649011,0.02828401,2.646903,3.857475,0.02178401,1.077488,9.506088,0.05078401,-0.2252033,2.370767,0.023184,2.126837,2.351523,0.022484,-6.3,3.4,0,-2.396412,-3.08,0,2.444775,5.687676,0.169584,0,2.5,-0.2,1.024679,4.177464,0.03168401,-5.31,3.32,0,1,1,1,1,1,1
965,08062025072342331,1.117773,-1.125951,0,-4.24827,4.441526,0.05314711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-0.2200167,5.923337,0.02774256,2.795614,5.814936,0.01634257,0.2600157,-0.2441087,0.008242577,2.111162,0.05282211,0.00164257,0,-3.7,0,-0.246181,3.939849,0.03134257,3.084119,3.942206,0.02004257,1.708639,9.726072,0.05024257,0.391706,2.371838,0.03184256,1.980624,2.490722,0.02234256,-6.3,3.4,0,-0.9334145,-3.08,0,1.881189,5.730396,0.1676426,0,2.5,-0.2,1.328054,4.373382,0.03194258,-5.31,3.32,0,1,1,1,1,1,1
966,08062025072342530,,,,-4.24827,4.106191,0.05314711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,0.03889155,5.914443,0.03134257,3.006185,5.834266,0.01744257,0.2600157,-0.2441087,0.008242577,2.129251,0.03303385,0.001442581,0,-3.7,0,0.1052724,3.877639,0.03354257,3.176282,3.931531,0.02104257,2.097548,9.764681,0.05274257,1.196209,2.383766,0.03134257,2.2027,2.337992,0.01684257,-6.3,3.4,0,-0.2768259,-3.08,0,1.881189,5.730396,0.1676426,0,2.5,-0.2,1.717144,4.348187,0.03414257,-5.31,3.32,0,1,1,1,1,1,1
967,08062025072342717,,,,-4.24827,3.798928,0.05314711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,0.2035124,5.844468,0.03554256,3.085951,5.905072,0.01874258,0.2600157,-0.2441087,0.008242577,2.259464,-0.03215504,0.003942564,0,-3.7,0,0.4276448,3.614722,0.03844257,3.356926,4.026892,0.02354257,2.134146,9.819944,0.05414257,1.387095,2.344859,0.03274256,2.666647,2.328826,0.02464256,-6.3,3.4,0,0.2624292,-3.08,0,1.881189,5.730396,0.1676426,0,2.5,-0.2,2.036702,4.331742,0.03634256,-5.31,3.32,0,0,1,1,1,0,1
968,08062025072342931,,,,-4.24827,3.346927,0.05314711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,0.3974359,5.830851,0.03624257,3.37832,5.96029,0.02084257,0.2600157,-0.2441087,0.008242577,3.479737,0.07723379,0.003042564,0,-3.7,0,0.719277,3.543328,0.04154256,3.793426,3.991217,0.02584256,2.138487,9.879996,0.05494256,1.553785,2.349391,0.03414257,3.241902,2.460044,0.02954257,-6.3,3.4,0,0.6360512,-3.08,0,1.881189,5.730396,0.1676426,0,2.5,-0.2,2.258108,4.331939,0.03744256,-5.31,3.32,0,0,1,1,1,0,1
969,08062025072343155,,,,-4.24827,2.824061,0.05314711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,0.7833,5.824531,0.03324257,3.79066,5.938951,0.02264257,0.2600157,-0.2441087,0.008242577,4.177007,0.06566381,0.003242552,0,-3.7,0,0.8753241,3.613017,0.03764257,4.160063,3.934612,0.02824256,2.523933,9.889431,0.05454256,1.760521,2.373443,0.03354257,3.706898,2.52945,0.02954257,-6.3,3.4,0,1.142828,-3.08,0,1.881189,5.730396,0.1676426,0,2.5,-0.2,2.55842,4.311482,0.03734256,-5.31,3.32,0,1,1,1,1,1,1
970,08062025072343329,,,,-4.24827,2.333177,0.05314711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,1.535544,5.820755,0.02834257,4.576196,5.878773,0.02234256,0.2600157,-0.2441087,0.008242577,4.255341,0.05016804,0.001542568,0,-3.7,0,1.344853,3.78347,0.02864257,4.7256,3.952742,0.02814257,3.421853,9.795498,0.05194256,2.245546,2.319031,0.03024256,4.124331,2.561348,0.02864257,-6.3,3.4,0,2.249952,-3.08,0,1.881189,5.730396,0.1676426,0,2.5,-0.2,3.214494,4.287719,0.03534257,-5.31,3.32,0,1,1,1,1,1,1
971,08062025072343518,,,,-4.24827,1.918079,0.05314711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,2.264571,5.950926,0.02294257,5.230809,5.838963,0.02054256,0.2600157,-0.2441087,0.008242577,4.269682,0.06882429,0.001142576,0,-3.7,0,2.102101,3.98386,0.02194257,5.415897,3.868799,0.02544257,4.252666,9.784374,0.05044256,2.550023,2.36854,0.02424257,4.294459,2.52557,0.02394256,-6.3,3.4,0,3.096336,-3.08,0,1.881189,5.730396,0.1676426,0,2.5,-0.2,3.716054,4.358708,0.03224257,-5.31,3.32,0,1,1,1,1,1,1
972,08062025072343727,,,,-4.24827,1.375407,0.05314711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,1.089837,6.128583,0.01865426,4.127973,5.936488,0.01805426,0.7954482,-0.1337714,0.007054254,2.847429,0.1923509,-0.00144574,0,-3.7,0,0.8597301,4.270025,0.01775426,4.329407,4.092012,0.02085426,3.179115,9.87602,0.04695426,1.339274,2.507776,0.02105425,2.984725,2.690652,0.02145426,-6.3,3.4,0,3.327641,-3.08,0,0.4852546,5.82696,0.1654543,0,2.5,-0.2,2.45719,4.501646,0.02925426,-5.31,3.32,0,1,1,1,1,1,1
973,08062025072343923,,,,-4.24827,0.7846205,0.05314711,,,,,,,0.3895226,4.553224,0.3115878,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,0.4598607,6.098011,0.01759586,3.486483,5.905682,0.01939586,-0.0793917,0.1910543,0.001095861,2.123021,0.1775255,-0.001004145,0,-3.7,0,0.1684947,4.221903,0.01769586,3.496153,4.002497,0.02269585,2.545624,9.841942,0.04629586,0.6670569,2.533685,0.02009585,2.351582,2.700138,0.02279586,-6.3,3.4,0,3.433062,-3.08,0,-0.2094554,5.801566,0.1652959,0,2.5,-0.2,1.824952,4.489308,0.02879585,-5.31,3.32,0,1,1,1,1,1,1
974,08062025072344119,,,,-4.24827,0.3535579,0.05314711,,,,,,,0.3895226,4.383141,0.3115878,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-0.2860513,5.979401,0.01613556,2.765276,5.83054,0.02113555,-1.19303,0.1628618,-6.44E-05,1.694745,0.09550285,-0.00166443,0,-3.7,0,-0.6750301,4.147378,0.01633556,2.773547,3.967445,0.02383555,1.645362,9.73586,0.04663556,-0.2369169,2.489607,0.01843557,1.770103,2.60807,0.02263555,-6.3,3.4,0,2.992414,-3.08,0,-0.6669372,5.731251,0.1656356,0,2.5,-0.2,1.106346,4.405054,0.02863556,-5.31,3.32,0,1,1,1,1,1,1
975,08062025072344335,,,,-4.24827,-0.2194577,0.05314711,,,,,,,0.3895226,4.048948,0.3115878,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-1.434218,5.840469,0.01635836,1.774123,5.727428,0.02135837,-1.6918,0.08054161,-0.001941636,1.590651,0.04543304,-0.0004416406,0,-3.7,0,-1.819764,3.95781,0.01645836,1.932835,3.715328,0.02525836,0.2856157,9.59075,0.04715836,-0.9595032,2.426597,0.02275836,1.141148,2.365241,0.01965837,-6.3,3.4,0,1.434175,-3.08,0,-0.7709345,5.697234,0.1659584,0,2.5,-0.2,0.07894725,4.234576,0.02875836,-5.31,3.32,0,1,1,1,1,1,1
976,08062025072344533,,,,-4.24827,-0.8124185,0.05314711,,,,,,,0.3895226,3.616301,0.3115878,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.498577,6.148765,0.01821046,1.222123,6.015419,0.02081046,-1.585253,0.114233,-0.001289546,1.279763,-0.0543828,-0.0008895397,0,-3.7,0,-3.407723,4.306279,0.01811045,2.131317,4.112828,0.03171045,-0.6109579,9.642715,0.04921045,-1.354486,2.652163,0.02051046,0.6486687,2.420883,0.02221046,-6.3,3.4,0,0.2325363,-3.08,0,-0.6882024,5.716329,0.1668105,0,2.5,-0.2,-0.5504031,4.32962,0.02801046,-5.31,3.32,0,1,1,1,1,1,1
977,08062025072344723,,,,-4.24827,-1.261318,0.05314711,,,,,,,0.3895226,3.249704,0.3115878,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-3.269569,6.455136,0.01932493,1.331986,6.333156,0.02312493,-1.372642,0.1255012,-0.001675069,0.8126776,-0.02886343,0.005224943,0,-3.7,0,-5.021263,5.157357,0.02262494,3.040089,4.97131,0.03542493,-1.075482,9.700417,0.04912493,-1.373778,2.717047,0.01962493,0.4089933,2.506351,0.02572493,-6.3,3.4,0,-0.4170513,-3.08,0,-0.4689624,5.736423,0.1662249,0,2.5,-0.2,-0.7161039,4.458164,0.02692494,-5.31,3.32,0,1,1,1,1,1,1
978,08062025072344934,,,,-4.24827,-1.829164,0.05314711,,,,,,,0.3895226,2.753794,0.3115878,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.965748,6.333254,0.01813586,1.137596,6.286506,0.02493586,-1.132445,0.2126765,-0.00186415,0.9291607,-0.03882742,-0.0003641397,0,-3.7,0,-4.162751,4.625384,0.02513586,1.96082,4.418686,0.03313586,-1.113036,9.772566,0.04983586,-1.236971,2.752028,0.01993586,0.4665819,2.607666,0.02763586,-6.3,3.4,0,-0.6642628,-3.08,0,-0.2514537,5.809498,0.1666359,0,2.5,-0.2,-0.6450909,4.521489,0.02873586,-5.31,3.32,0,1,1,1,1,1,1
979,08062025072345119,,,,-4.24827,-2.323708,0.05314711,,,,,,,0.3895226,2.301623,0.3115878,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-2.311657,6.113328,0.01920833,1.148683,6.245842,0.02450833,-1.14467,0.1892824,-0.0001916736,1.447409,0.007221222,-0.003591672,0,-3.7,0,-2.771984,4.180498,0.02130833,1.593043,4.258191,0.03340833,-0.9077398,9.793258,0.05240833,-1.102329,2.751862,0.02450833,0.8521863,2.561743,0.02550833,-6.3,3.4,0,-0.3640633,-3.08,0,-0.1903812,5.819305,0.1680083,0,2.5,-0.2,-0.4061224,4.486961,0.03160833,-5.31,3.32,0,1,1,1,1,1,1
980,08062025072345321,,,,-4.24827,-2.962992,0.05314711,,,,,,,0.3895226,1.698686,0.3115878,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-1.770995,5.91914,0.01962838,1.4971,6.138284,0.02562839,-1.175515,0.2095599,0.0002283752,1.870337,0.004794598,-0.002271622,0,-3.7,0,-1.975118,3.991825,0.01962838,1.835543,4.19428,0.03422838,-0.387755,9.774475,0.05382837,-0.9287017,2.653776,0.02572837,1.158817,2.568408,0.02802838,-6.3,3.4,0,0.2074242,-3.08,0,-0.2562367,5.819445,0.1683284,0,2.5,-0.2,-0.1333186,4.430484,0.03252837,-5.31,3.32,0,1,1,1,1,1,1
981,08062025072345533,,,,,,,,,,,,,0.3895226,1.179672,0.3115878,,,,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-0.5935442,6.038982,0.02192231,2.589184,5.828527,0.02722231,-1.349704,0.2133269,0.0005223006,1.915691,-0.0370059,0.003422305,0,-3.7,0,-0.7605256,4.217101,0.02212231,2.641762,3.84658,0.03352231,1.53638,9.805856,0.05652231,-0.4252138,2.580578,0.0182223,1.716648,2.516329,0.0254223,-6.3,3.4,0,2.209787,-3.08,0,-0.4852254,5.834594,0.1669223,0,2.5,-0.2,0.8242781,4.405054,0.03092231,-5.31,3.32,0,1,1,1,1,1,1
982,08062025072345712,,,,,,,,,,,,,0.3895226,0.7370317,0.3115878,1.488338,4.79855,0.07644013,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-0.321812,6.170082,0.02274434,2.887752,5.927699,0.02734433,-0.8224421,0.1798248,0.001844332,1.622545,-0.01824236,0.003444329,0,-3.7,0,-0.4919153,4.28177,0.02224433,2.642823,3.902067,0.02824433,2.410686,9.842527,0.05634433,-0.1026969,2.63238,0.01824434,1.68375,2.680026,0.02384433,-6.3,3.4,0,3.280771,-3.08,0,-0.8219646,5.834479,0.1654443,0,2.5,-0.2,1.122196,4.487447,0.02904433,-5.31,3.32,0,1,1,1,1,1,1
983,08062025072345929,,,,,,,,,,,,,0.3895226,0.1958812,0.3115878,1.488338,4.636694,0.07644013,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-0.387189,6.166883,0.02246907,2.788901,5.951662,0.02566907,-0.5666922,0.1832361,-0.001130939,1.301406,-0.03486633,0.003169075,0,-3.7,0,-0.5131723,4.292161,0.02266906,2.421959,4.034518,0.02496907,2.465839,9.851787,0.05506907,-0.09135604,2.645464,0.01636907,1.532769,2.746651,0.02276906,-6.3,3.4,0,3.724936,-3.08,0,-1.182051,5.825326,0.1645691,0,2.5,-0.2,1.025318,4.496868,0.02906907,-5.31,3.32,0,1,1,1,1,1,1
984,08062025072346129,,,,,,,,,,,,,0.3895226,-0.409402,0.3115878,1.488338,4.308042,0.07644013,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-0.4916697,6.166758,0.01961577,2.676033,5.953285,0.02591576,-0.6127589,0.200069,-0.001584232,1.055778,0.002875328,0.002215758,0,-3.7,0,-0.6516643,4.293053,0.02111576,2.310595,3.956747,0.02541576,2.229681,9.854475,0.05321576,-0.164641,2.624353,0.01471576,1.36474,2.72013,0.02221575,-6.3,3.4,0,3.947195,-3.08,0,-1.421861,5.831661,0.1642158,0,2.5,-0.2,0.9172174,4.501665,0.02831577,-5.31,3.32,0,1,1,1,1,1,1
985,08062025072346319,,,,,,,,,,,,,0.3895226,-0.8528509,0.3115878,1.488338,4.001279,0.07644013,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-0.6727706,6.105451,0.01767698,2.50693,5.911668,0.02657698,-0.7779613,0.1992059,-0.00162302,0.8471959,0.006127834,0.001376987,0,-3.7,0,-0.8482183,4.252543,0.01897697,2.151865,3.947983,0.02627698,1.821042,9.827704,0.05267698,-0.301028,2.624802,0.01457697,1.206404,2.655938,0.02147698,-6.3,3.4,0,3.958193,-3.08,0,-1.609879,5.827775,0.164177,0,2.5,-0.2,0.7357161,4.479234,0.02677697,-5.31,3.32,0,1,1,1,1,1,1
986,08062025072346530,,,,,,,,,,,,,0.3895226,-1.418163,0.3115878,1.488338,3.55653,0.07644013,,,,,,,,,,,,,,,,,,,-5.9,3.4,0,-0.8941497,6.083323,0.01577897,2.244052,5.864365,0.02747898,-0.8589833,0.1885324,-0.001921028,0.7095277,0.01364756,0.001278982,0,-3.7,0,-1.079426,4.225264,0.01817897,1.901875,3.936969,0.02717897,1.232107,9.815804,0.05167897,-0.4636122,2.666657,0.01347896,1.036779,2.660149,0.02327897,-6.3,3.4,0,3.698387,-3.08,0,-1.705192,5.824607,0.164379,0,2.5,-0.2,0.4864452,4.458464,0.02777897,-5.31,3.32,0,1,1,1,1,1,1
