GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2,Spatial Conflict,Temporal Conflict,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,Total_reach
96,10182024020416855,-0.873384,3.099605,-5.448444,-0.8683712,2.983255,-5.465099,-0.854861,2.626563,-5.529047,-0.8361976,2.136251,-5.628416,-0.8683712,2.983255,-5.465099,-0.8683712,2.983255,-5.465099,-0.8361976,2.136251,-5.628416,-0.8361976,2.136251,-5.628416,-0.5427614,2.896995,-5.413556,-0.3253422,2.475299,-5.427629,-0.2920046,2.137234,-5.568652,-0.2923349,2.116838,-5.588367,-0.2920046,2.137234,-5.568652,-1.206873,2.868875,-5.454525,-1.317844,2.409112,-5.488153,-1.398243,2.100463,-5.670683,-1.416766,2.063295,-5.696486,-1.398243,2.100463,-5.670683,-0.6935143,2.144868,-5.674623,-0.4631492,2.0819,-6.344061,-0.3739338,1.328505,-6.421799,-0.9764258,2.131238,-5.696044,-1.101331,2.051153,-6.392379,-1.14294,1.291455,-6.480022,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,102.79379,103.4756937,150.3955885,154.2664868,0.5646767,0.5276267,1.633599793
97,10182024020417187,-0.8754152,3.096834,-5.430243,-0.8703368,2.980169,-5.44845,-0.8558202,2.622701,-5.515898,-0.8354329,2.132895,-5.61893,-0.8703368,2.980169,-5.44845,-0.8703368,2.980169,-5.44845,-0.8354329,2.132895,-5.61893,-0.8354329,2.132895,-5.61893,-0.5424626,2.891957,-5.392699,-0.3219688,2.470073,-5.413352,-0.2921854,2.13724,-5.568932,-0.2913914,2.116523,-5.584832,-0.2921854,2.13724,-5.568932,-1.209136,2.863092,-5.438673,-1.320051,2.408067,-5.477394,-1.394026,2.098711,-5.66634,-1.414597,2.03399,-5.707788,-1.394026,2.098711,-5.66634,-0.6922565,2.141527,-5.665161,-0.4562469,2.09649,-6.329575,-0.4465049,1.3472,-6.390128,-0.9758954,2.128082,-5.686131,-1.109562,2.065521,-6.377874,-1.070624,1.317615,-6.436269,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,98.2564893,98.87573043,148.7797649,154.0137923,0.5833717,0.5537867,1.614287827
98,10182024020417508,-0.8748257,3.096669,-5.423551,-0.8699746,2.979808,-5.442006,-0.8556694,2.621818,-5.510009,-0.8355804,2.132179,-5.613717,-0.8699746,2.979808,-5.442006,-0.8699746,2.979808,-5.442006,-0.8355804,2.132179,-5.613717,-0.8355804,2.132179,-5.613717,-0.5420687,2.890751,-5.387619,-0.3187179,2.466311,-5.409095,-0.2920361,2.136333,-5.569369,-0.2910877,2.115897,-5.584651,-0.2920361,2.136333,-5.569369,-1.208926,2.861381,-5.431901,-1.317836,2.418238,-5.466558,-1.405515,2.113782,-5.658344,-1.423201,2.031247,-5.706821,-1.405515,2.113782,-5.658344,-0.6919385,2.14051,-5.660505,-0.4654375,2.123979,-6.326504,-0.3194351,1.638099,-7.049284,-0.9765326,2.12781,-5.680285,-1.107837,2.095313,-6.371152,-1.131478,1.601863,-7.105723,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,147.2282371,147.6774223,147.8190232,153.0715027,0.8742707,0.8380347,1.745164482
99,10182024020417862,-0.8740801,3.097358,-5.419738,-0.8696603,2.980081,-5.438028,-0.8557557,2.621702,-5.506548,-0.8369709,2.132967,-5.611782,-0.8696603,2.980081,-5.438028,-0.8696603,2.980081,-5.438028,-0.8369709,2.132967,-5.611782,-0.8369709,2.132967,-5.611782,-0.5414417,2.889838,-5.384732,-0.3175007,2.463917,-5.407978,-0.2898477,2.134381,-5.569053,-0.2911637,2.114957,-5.584068,-0.2898477,2.134381,-5.569053,-1.208807,2.860374,-5.429019,-1.317696,2.427148,-5.458758,-1.42965,2.132145,-5.64131,-1.441064,2.03354,-5.702131,-1.42965,2.132145,-5.64131,-0.6925697,2.140737,-5.657671,-0.4709307,2.165421,-6.335135,-0.3501815,1.606488,-7.001726,-0.9787681,2.129302,-5.679874,-1.093602,2.140543,-6.383442,-1.089998,1.576929,-7.059121,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,137.8712023,138.3334808,148.0058666,153.0089106,0.8426597,0.8131007,1.750203439
100,10182024020418167,-0.8732768,3.09817,-5.418399,-0.8691521,2.980628,-5.436422,-0.855596,2.621803,-5.504838,-0.837105,2.133062,-5.610214,-0.8691521,2.980628,-5.436422,-0.8691521,2.980628,-5.436422,-0.837105,2.133062,-5.610214,-0.837105,2.133062,-5.610214,-0.540935,2.889246,-5.383291,-0.3175149,2.463272,-5.405428,-0.2899754,2.134583,-5.567714,-0.2913971,2.113915,-5.581869,-0.2899754,2.134583,-5.567714,-1.208534,2.861092,-5.427824,-1.32029,2.427218,-5.456456,-1.414422,2.122828,-5.647227,-1.420977,2.022459,-5.726748,-1.414422,2.122828,-5.647227,-0.6924013,2.140614,-5.655714,-0.4761986,2.135774,-6.333747,-0.563567,1.339676,-6.110579,-0.9791501,2.129572,-5.678691,-1.083377,2.112394,-6.382398,-0.9972898,1.322975,-6.145333,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,73.67131026,74.03150328,147.7852898,152.6230529,0.5758477,0.5591467,1.698048842
101,10182024020418525,-0.871653,3.099354,-5.419635,-0.867848,2.981562,-5.436922,-0.8549998,2.622086,-5.504126,-0.8366216,2.133031,-5.60896,-0.867848,2.981562,-5.436922,-0.867848,2.981562,-5.436922,-0.8366216,2.133031,-5.60896,-0.8366216,2.133031,-5.60896,-0.5401449,2.88874,-5.382656,-0.3173887,2.462896,-5.403526,-0.2901339,2.134624,-5.565918,-0.291015,2.111607,-5.579652,-0.2901339,2.134624,-5.565918,-1.20828,2.862373,-5.427614,-1.322655,2.424379,-5.456452,-1.408091,2.117143,-5.648221,-1.421296,2.023184,-5.718987,-1.408091,2.117143,-5.648221,-0.6915488,2.140269,-5.654231,-0.4642594,2.132327,-6.327601,-0.3466007,1.386362,-6.259821,-0.9789077,2.129743,-5.677659,-1.092224,2.109323,-6.378799,-1.187861,1.355544,-6.328409,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,88.62047068,89.03620102,147.6547173,152.6109128,0.6225337,0.5917157,1.630059292
102,10182024020418852,-0.865461,3.099824,-5.425481,-0.8632119,2.982163,-5.441089,-0.8536689,2.622447,-5.504555,-0.8365867,2.132993,-5.60791,-0.8632119,2.982163,-5.441089,-0.8632119,2.982163,-5.441089,-0.8365867,2.132993,-5.60791,-0.8365867,2.132993,-5.60791,-0.5351645,2.887392,-5.381993,-0.3079964,2.459072,-5.386271,-0.2888104,2.134979,-5.561085,-0.2825162,2.106505,-5.57041,-0.2888104,2.134979,-5.561085,-1.203317,2.865087,-5.430822,-1.321659,2.426645,-5.455539,-1.414674,2.116945,-5.631551,-1.433757,2.022812,-5.695314,-1.414674,2.116945,-5.631551,-0.6912009,2.139699,-5.652538,-0.3959763,2.170853,-6.299939,0.04343843,1.64273,-6.955091,-0.9793444,2.130159,-5.677165,-1.159042,2.145588,-6.365154,-1.46661,1.592732,-7.084147,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,142.640728,142.638629,143.6118491,154.5091581,0.8789017,0.8289037,1.827636825
103,10182024020419150,-0.8595057,3.099466,-5.435581,-0.8580899,2.982165,-5.449712,-0.8513398,2.622945,-5.508311,-0.8365864,2.133139,-5.607658,-0.8580899,2.982165,-5.449712,-0.8580899,2.982165,-5.449712,-0.8365864,2.133139,-5.607658,-0.8365864,2.133139,-5.607658,-0.5320291,2.886039,-5.384169,-0.3045171,2.458138,-5.380362,-0.2879647,2.135154,-5.558158,-0.2755647,2.102108,-5.564734,-0.2879647,2.135154,-5.558158,-1.197314,2.86777,-5.437524,-1.320537,2.430205,-5.455933,-1.417637,2.118574,-5.624854,-1.43854,2.024435,-5.686763,-1.417637,2.118574,-5.624854,-0.6909221,2.139613,-5.651742,-0.3700148,2.173733,-6.290122,-0.01684582,1.575004,-6.893137,-0.979902,2.130948,-5.678517,-1.175761,2.149574,-6.364778,-1.402179,1.533466,-7.021493,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,136.547534,136.8427222,142.1826743,154.9112321,0.8111757,0.7696377,1.802306024
104,10182024020419490,-0.8545563,3.099117,-5.450568,-0.8534336,2.9818,-5.46304,-0.8484388,2.622517,-5.516264,-0.8364325,2.132666,-5.608674,-0.8534336,2.9818,-5.46304,-0.8534336,2.9818,-5.46304,-0.8364325,2.132666,-5.608674,-0.8364325,2.132666,-5.608674,-0.5274361,2.886855,-5.398534,-0.3043217,2.45903,-5.383663,-0.286333,2.134511,-5.555164,-0.2683146,2.095124,-5.561289,-0.286333,2.134511,-5.555164,-1.193383,2.871157,-5.449727,-1.320387,2.429003,-5.462771,-1.408351,2.118237,-5.644408,-1.427532,2.034765,-5.697007,-1.408351,2.118237,-5.644408,-0.6901745,2.138952,-5.65183,-0.383139,2.127281,-6.300951,-0.516276,1.367329,-6.024719,-0.9802505,2.13067,-5.681297,-1.147245,2.105464,-6.378573,-1.060725,1.351784,-6.080028,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,68.95758001,69.62713281,142.2665146,152.2705497,0.6035007,0.5879557,1.693823379
105,10182024020419838,-0.8515944,3.099392,-5.467203,-0.8496049,2.982064,-5.477838,-0.8424445,2.62288,-5.526,-0.8270967,2.133688,-5.610255,-0.8496049,2.982064,-5.477838,-0.8496049,2.982064,-5.477838,-0.8270967,2.133688,-5.610255,-0.8270967,2.133688,-5.610255,-0.525555,2.889334,-5.418326,-0.3060085,2.462679,-5.394217,-0.2852362,2.134217,-5.553834,-0.2593731,2.081395,-5.56019,-0.2852362,2.134217,-5.553834,-1.192005,2.874562,-5.461281,-1.320551,2.424679,-5.471786,-1.387167,2.112878,-5.66525,-1.391879,2.021023,-5.744143,-1.387167,2.112878,-5.66525,-0.6754915,2.140172,-5.653893,-0.4262459,2.110639,-6.322977,-0.4994882,1.373052,-6.392624,-0.9752654,2.131345,-5.682408,-1.089006,2.091124,-6.386019,-0.9817904,1.35885,-6.438501,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,95.40656163,95.87176172,143.2744184,149.8129735,0.6092237,0.5950217,1.620638391
106,10182024020420155,-0.8505756,3.098262,-5.472295,-0.8479099,2.981333,-5.482857,-0.8391234,2.62236,-5.529842,-0.8200369,2.133877,-5.614159,-0.8479099,2.981333,-5.482857,-0.8479099,2.981333,-5.482857,-0.8200369,2.133877,-5.614159,-0.8200369,2.133877,-5.614159,-0.524445,2.890166,-5.425093,-0.3063906,2.463899,-5.399076,-0.2845896,2.133625,-5.554965,-0.2567681,2.075811,-5.561261,-0.2845896,2.133625,-5.554965,-1.192754,2.874758,-5.464692,-1.320429,2.42311,-5.475176,-1.37645,2.105566,-5.678607,-1.379325,2.014461,-5.760135,-1.37645,2.105566,-5.678607,-0.6684518,2.141187,-5.660498,-0.5077643,2.163084,-6.356273,-0.4657131,1.756836,-6.959425,-0.9687756,2.13062,-5.683874,-1.01722,2.14516,-6.395927,-0.9464749,1.739921,-6.996847,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,143.3504227,143.6267256,143.7521576,148.5566163,0.9930077,0.9760927,1.606382098
107,10182024020420500,-0.8543973,3.092344,-5.466673,-0.8492416,2.97655,-5.481512,-0.8364196,2.617533,-5.535122,-0.8079813,2.123932,-5.637469,-0.8492416,2.97655,-5.481512,-0.8492416,2.97655,-5.481512,-0.8079813,2.123932,-5.637469,-0.8079813,2.123932,-5.637469,-0.5223129,2.888156,-5.420124,-0.3065667,2.460659,-5.406583,-0.2846973,2.128453,-5.557419,-0.2551154,2.067511,-5.563604,-0.2846973,2.128453,-5.557419,-1.195648,2.860081,-5.464622,-1.320782,2.420755,-5.475864,-1.369119,2.097261,-5.67952,-1.378183,2.020362,-5.73724,-1.369119,2.097261,-5.67952,-0.6666465,2.134986,-5.683449,-0.5105906,2.170375,-6.383353,-0.409366,1.778274,-7.11162,-0.9460466,2.115121,-5.707843,-0.983753,2.136734,-6.424664,-0.934588,1.740931,-7.157476,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,148.7816991,149.2439431,145.7293481,148.7129603,1.0144457,0.9771027,1.707674303
108,10182024020442501,-1.050378,2.885082,-2.718556,-1.045951,2.753521,-2.681653,-1.03136,2.348231,-2.584537,-1.010553,1.793158,-2.47041,-1.045951,2.753521,-2.681653,-1.045951,2.753521,-2.681653,-1.010553,1.793158,-2.47041,-1.010553,1.793158,-2.47041,-0.7260725,2.675034,-2.549099,-0.6634021,2.292555,-2.274367,-0.6268438,1.910313,-2.045654,-0.6368839,1.819393,-1.99749,-0.6268438,1.910313,-2.045654,-1.371713,2.630745,-2.698938,-1.479001,2.162264,-2.614914,-1.549343,1.680789,-2.628782,-1.554398,1.540116,-2.635865,-1.549343,1.680789,-2.628782,-0.8784777,1.801918,-2.499711,-0.8503716,1.181049,-2.334023,-0.9409534,0.4745351,-2.095399,-1.136055,1.787225,-2.554712,-1.116165,1.165888,-2.390779,-1.020773,0.4699821,-2.112443,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,169.8651135,171.113833,174.425815,167.5805082,-0.2892932,-0.2938462,1.549760377
109,10182024020443906,-0.8355348,2.972948,-6.449421,-0.8286546,2.841676,-6.412788,-0.8062029,2.437272,-6.316288,-0.774311,1.883277,-6.203001,-0.8286546,2.841676,-6.412788,-0.8286546,2.841676,-6.412788,-0.774311,1.883277,-6.203001,-0.774311,1.883277,-6.203001,-0.501985,2.767604,-6.292297,-0.4210453,2.378579,-6.031134,-0.4122612,1.950741,-5.906471,-0.3982629,1.888266,-5.823575,-0.4122612,1.950741,-5.906471,-1.153129,2.71448,-6.422799,-1.237055,2.242018,-6.334176,-1.29475,1.758661,-6.337585,-1.301515,1.619167,-6.35267,-1.29475,1.758661,-6.337585,-0.6407758,1.894521,-6.235111,-0.5912565,1.274244,-6.076283,-0.6395838,0.5651619,-5.833015,-0.9009032,1.874567,-6.284949,-0.8757286,1.252422,-6.130785,-0.788561,0.5537339,-5.861558,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,170.6905381,171.6240551,160.4411903,168.6597697,-0.1986664,-0.2100944,1.54632908
110,10182024020444199,-0.8332831,2.972298,-6.446853,-0.8264761,2.841074,-6.410707,-0.8040864,2.436785,-6.315272,-0.7719504,1.88267,-6.203243,-0.8264761,2.841074,-6.410707,-0.8264761,2.841074,-6.410707,-0.7719504,1.88267,-6.203243,-0.7719504,1.88267,-6.203243,-0.4993012,2.767267,-6.292252,-0.4179494,2.377985,-6.031535,-0.4001534,1.952486,-5.888636,-0.3966875,1.885797,-5.823785,-0.4001534,1.952486,-5.888636,-1.150503,2.713444,-6.420774,-1.235129,2.240967,-6.333259,-1.29285,1.757555,-6.338762,-1.29908,1.618768,-6.353763,-1.29285,1.757555,-6.338762,-0.6383281,1.894186,-6.235681,-0.5884265,1.273884,-6.077595,-0.6352065,0.5649787,-5.833175,-0.8986698,1.873715,-6.28494,-0.8736351,1.251457,-6.131558,-0.7878919,0.5529726,-5.862064,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,170.6869829,171.5914388,163.0591476,168.5260984,-0.1988496,-0.2108557,1.545973986
111,10182024020444539,-0.8308929,2.972349,-6.444842,-0.8241976,2.841054,-6.408952,-0.8020143,2.436679,-6.314107,-0.7699564,1.882498,-6.202313,-0.8241976,2.841054,-6.408952,-0.8241976,2.841054,-6.408952,-0.7699564,1.882498,-6.202313,-0.7699564,1.882498,-6.202313,-0.4969363,2.767001,-6.291829,-0.4154791,2.377579,-6.031308,-0.4072644,1.956701,-5.900591,-0.3983482,1.88909,-5.832199,-0.4072644,1.956701,-5.900591,-1.148059,2.712798,-6.41893,-1.23299,2.240388,-6.331911,-1.291044,1.757056,-6.337835,-1.296311,1.617292,-6.349828,-1.291044,1.757056,-6.337835,-0.6363213,1.894186,-6.235159,-0.5857921,1.273761,-6.078146,-0.6315255,0.5648043,-5.833204,-0.8967401,1.873387,-6.283585,-0.8722703,1.250881,-6.131417,-0.7872833,0.5523646,-5.862168,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,170.6397111,171.5149706,161.3587507,168.5339649,-0.199024,-0.2114637,1.545593982
112,10182024020444889,-0.8178311,2.97298,-6.455992,-0.8134788,2.841658,-6.41678,-0.7968486,2.437221,-6.315085,-0.7674563,1.883235,-6.199162,-0.8134788,2.841658,-6.41678,-0.8134788,2.841658,-6.41678,-0.7674563,1.883235,-6.199162,-0.7674563,1.883235,-6.199162,-0.4868381,2.765054,-6.297227,-0.4106955,2.377481,-6.032485,-0.3614967,2.029041,-5.892033,-0.3772409,1.92577,-5.827966,-0.3614967,2.029041,-5.892033,-1.132161,2.713829,-6.430085,-1.225822,2.243123,-6.335006,-1.285282,1.759682,-6.336553,-1.287653,1.61966,-6.348518,-1.285282,1.759682,-6.336553,-0.6337824,1.895177,-6.232507,-0.5865078,1.274151,-6.077468,-0.6346796,0.5632652,-5.836155,-0.8943431,1.873893,-6.279902,-0.8702984,1.250969,-6.129089,-0.7853787,0.5509554,-5.863567,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,170.7967338,171.6530024,167.6247165,167.8572472,-0.2005631,-0.2128729,1.545538043
113,10182024020445200,-0.7341493,2.954834,-6.563636,-0.7323428,2.823987,-6.517794,-0.7260076,2.420865,-6.394418,-0.7161921,1.869491,-6.247355,-0.7323428,2.823987,-6.517794,-0.7323428,2.823987,-6.517794,-0.7161921,1.869491,-6.247355,-0.7161921,1.869491,-6.247355,-0.4031318,2.732793,-6.40682,-0.3133418,2.325696,-6.178369,-0.2605213,1.922709,-6.098181,-0.2743363,1.841872,-6.046439,-0.2605213,1.922709,-6.098181,-1.052954,2.710912,-6.519911,-1.163697,2.249642,-6.404428,-1.234162,1.767915,-6.381686,-1.232627,1.62831,-6.397042,-1.234162,1.767915,-6.381686,-0.580295,1.877171,-6.286241,-0.5498276,1.26371,-6.104375,-0.6155946,0.5558889,-5.85359,-0.8470923,1.864746,-6.322504,-0.8497879,1.24974,-6.145145,-0.7782872,0.5483118,-5.875703,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,171.7092648,172.4879831,161.8337964,167.8611598,-0.2079394,-0.2155165,1.54588056
114,10182024020445540,-0.5890496,2.947268,-6.69531,-0.5895865,2.814646,-6.654427,-0.5904626,2.405475,-6.545931,-0.5906782,1.844384,-6.418784,-0.5895865,2.814646,-6.654427,-0.5895865,2.814646,-6.654427,-0.5906782,1.844384,-6.418784,-0.5906782,1.844384,-6.418784,-0.2440031,2.693329,-6.608287,-0.1063356,2.23044,-6.51713,-0.04999387,1.731862,-6.613877,-0.05059522,1.610336,-6.68632,-0.04999387,1.731862,-6.613877,-0.9127638,2.708761,-6.638635,-1.027105,2.248755,-6.529643,-1.098472,1.768193,-6.536522,-1.10089,1.636058,-6.568017,-1.098472,1.768193,-6.536522,-0.4553865,1.843526,-6.464576,-0.3651941,1.189697,-6.457814,-0.4255878,0.5786681,-6.01731,-0.7245463,1.849043,-6.487493,-0.7853448,1.19831,-6.493587,-0.7721761,0.5857731,-6.046819,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,0,0,142.7506666,142.859695,156.1713735,165.1930624,-0.1851602,-0.1780552,1.562410876
115,10182024020445873,-0.5214915,2.946249,-6.767968,-0.5234886,2.81265,-6.72939,-0.5296285,2.400068,-6.628367,-0.5386401,1.833508,-6.512221,-0.5234886,2.81265,-6.72939,-0.5234886,2.81265,-6.72939,-0.5386401,1.833508,-6.512221,-0.5386401,1.833508,-6.512221,-0.1815485,2.681904,-6.69896,-0.04853463,2.210289,-6.632288,-0.0245648,1.723094,-6.733023,-0.05549085,1.595522,-6.75617,-0.0245648,1.723094,-6.733023,-0.8451499,2.708071,-6.710999,-0.9574091,2.245316,-6.611279,-1.023023,1.763292,-6.644196,-1.030833,1.636247,-6.6813,-1.023023,1.763292,-6.644196,-0.4053035,1.829364,-6.560218,-0.3210874,1.174757,-6.51568,-0.3447503,0.5213561,-6.177518,-0.6720769,1.842039,-6.578755,-0.7585015,1.195541,-6.546073,-0.7803108,0.5420521,-6.207783,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,0,0,154.8548378,154.9124052,156.7087249,163.246074,-0.2424722,-0.2217762,1.539377928
116,10182024020446193,-0.5369363,2.944275,-6.803787,-0.5372642,2.810887,-6.761933,-0.5396684,2.398777,-6.651738,-0.5478779,1.832812,-6.522479,-0.5372642,2.810887,-6.761933,-0.5372642,2.810887,-6.761933,-0.5478779,1.832812,-6.522479,-0.5478779,1.832812,-6.522479,-0.2053913,2.685522,-6.717099,-0.1297072,2.229776,-6.577032,-0.1147744,1.745734,-6.534705,-0.1346759,1.60607,-6.515797,-0.1147744,1.745734,-6.534705,-0.8557122,2.704106,-6.745514,-0.9651521,2.240434,-6.643452,-1.031789,1.757637,-6.660243,-1.05548,1.620478,-6.676819,-1.031789,1.757637,-6.660243,-0.4170722,1.832612,-6.57009,-0.3578988,1.208103,-6.408142,-0.3646306,0.5033104,-6.166054,-0.6785709,1.837862,-6.589249,-0.7501464,1.215978,-6.43688,-0.7748694,0.5115461,-6.196109,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,1,0,1,0,1,0,0,172.7450519,173.2227071,165.9539359,164.9387994,-0.2605179,-0.2522822,1.535967655
