GlobalID,EntryID,Skeleton0_X,Skeleton0_Y,Skeleton0_Z,Skeleton1_X,Skeleton1_Y,Skeleton1_Z,Skeleton2_X,Skeleton2_Y,Skeleton2_Z,Skeleton3_X,Skeleton3_Y,Skeleton3_Z,Skeleton4_X,Skeleton4_Y,Skeleton4_Z,Skeleton5_X,Skeleton5_Y,Skeleton5_Z,Skeleton6_X,Skeleton6_Y,Skeleton6_Z,Skeleton7_X,Skeleton7_Y,Skeleton7_Z,Skeleton8_X,Skeleton8_Y,Skeleton8_Z,Skeleton9_X,Skeleton9_Y,Skeleton9_Z,Skeleton10_X,Skeleton10_Y,Skeleton10_Z,Skeleton11_X,Skeleton11_Y,Skeleton11_Z,Skeleton12_X,Skeleton12_Y,Skeleton12_Z,Skeleton13_X,Skeleton13_Y,Skeleton13_Z,Skeleton14_X,Skeleton14_Y,Skeleton14_Z,Skeleton15_X,Skeleton15_Y,Skeleton15_Z,Skeleton16_X,Skeleton16_Y,Skeleton16_Z,Skeleton17_X,Skeleton17_Y,Skeleton17_Z,Skeleton18_X,Skeleton18_Y,Skeleton18_Z,Skeleton19_X,Skeleton19_Y,Skeleton19_Z,Skeleton20_X,Skeleton20_Y,Skeleton20_Z,Skeleton21_X,Skeleton21_Y,Skeleton21_Z,Skeleton22_X,Skeleton22_Y,Skeleton22_Z,Skeleton23_X,Skeleton23_Y,Skeleton23_Z,BubbleGen1_X,BubbleGen1_Y,BubbleGen1_Z,BubbleGen2_X,BubbleGen2_Y,BubbleGen2_Z,BubbleGen3_X,BubbleGen3_Y,BubbleGen3_Z,BubbleGen6_X,BubbleGen6_Y,BubbleGen6_Z,BubbleGen7_X,BubbleGen7_Y,BubbleGen7_Z,BubbleGen8_X,BubbleGen8_Y,BubbleGen8_Z,Floor_X,Floor_Y,Floor_Z,Spatial,Temporal,Spatial_1,Temporal_1,Spatial_2,Temporal_2,Spatial Conflicts,Temporal Conflicts,RightKneeAngle,LeftKneeAngle,RightElbowAngle,LeftElbowAngle,RightFootDistanceFromFloor,LeftFootDistanceFromFloor,TotalReach,LeftArmLength,RightArmLength,Total_Reach,Bubble_generators,Skeleton_positions,Total_reach
41,10182024015746023,-0.9474255,2.902555,-4.516571,-0.9432977,2.786437,-4.528294,-0.9303994,2.430715,-4.574289,-0.9377981,1.95381,-4.676683,-0.9432977,2.786437,-4.528294,-0.9432977,2.786437,-4.528294,-0.9377981,1.95381,-4.676683,-0.9377981,1.95381,-4.676683,-0.6104942,2.649576,-4.494667,-0.4389251,2.207012,-4.402367,-0.389542,1.89009,-4.575846,-0.3687265,1.792862,-4.667898,-0.389542,1.89009,-4.575846,-1.28163,2.65488,-4.500385,-1.393234,2.243203,-4.5438,-1.486174,1.901527,-4.730676,-1.495868,1.846033,-4.807988,-1.486174,1.901527,-4.730676,-0.7974377,1.954063,-4.727906,-0.5979591,1.701439,-5.373731,-0.6426804,0.9139076,-5.144511,-1.076534,1.954627,-4.741799,-1.226391,1.702708,-5.405014,-1.241886,0.9151174,-5.174339,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,94.06249144,94.60106884,138.8231846,157.9883562,0.1500793,0.1512891,1.699185108,0.8291188621,0.8482023703,1.699185108,,,1.699185108
42,10182024015746232,-0.9452077,2.90216,-4.512687,-0.9411795,2.786289,-4.525082,-0.9311467,2.431869,-4.576335,-0.9313483,1.956517,-4.684634,-0.9411795,2.786289,-4.525082,-0.9411795,2.786289,-4.525082,-0.9313483,1.956517,-4.684634,-0.9313483,1.956517,-4.684634,-0.6080544,2.648028,-4.490518,-0.4352393,2.20639,-4.400903,-0.3762295,1.890174,-4.582496,-0.3571808,1.783188,-4.682196,-0.3762295,1.890174,-4.582496,-1.279019,2.652565,-4.500772,-1.395219,2.228823,-4.548765,-1.477628,1.884296,-4.730695,-1.510587,1.820835,-4.7923,-1.477628,1.884296,-4.730695,-0.785288,1.957185,-4.734977,-0.5548279,1.674331,-5.355649,-0.4566129,1.013379,-5.282663,-1.073436,1.957659,-4.749119,-1.249558,1.675475,-5.389746,-1.368809,1.014881,-5.327434,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,109.8446849,110.1322466,138.5248561,158.9735277,0.2495507,0.2510527,1.552035173,0.8402307956,0.8520309955,1.552035173,,,1.552035173
43,10182024015746418,-0.9436616,2.901779,-4.509876,-0.9396101,2.786118,-4.522703,-0.9294882,2.432306,-4.575822,-0.9166883,1.956385,-4.679107,-0.9396101,2.786118,-4.522703,-0.9396101,2.786118,-4.522703,-0.9166883,1.956385,-4.679107,-0.9166883,1.956385,-4.679107,-0.6057804,2.646755,-4.486488,-0.432663,2.206148,-4.401088,-0.368927,1.887507,-4.589336,-0.3521418,1.777838,-4.688944,-0.368927,1.887507,-4.589336,-1.27747,2.650406,-4.499989,-1.391186,2.243875,-4.54481,-1.515318,1.937628,-4.721781,-1.569469,1.838135,-4.787177,-1.515318,1.937628,-4.721781,-0.7676824,1.957049,-4.725236,-0.3654619,1.914093,-5.290195,-0.1178532,1.339562,-5.597298,-1.063005,1.957669,-4.746845,-1.368702,1.916199,-5.363604,-1.555308,1.342581,-5.702479,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,127.9454559,127.4063564,138.5259411,157.0630075,0.5757337,0.5787527,1.547753789,0.7993617026,0.8565795966,1.547753789,,,1.547753789
44,10182024015746617,-0.942628,2.901239,-4.508078,-0.9385272,2.785749,-4.521173,-0.9282398,2.432181,-4.575248,-0.9099814,1.954942,-4.674495,-0.9385272,2.785749,-4.521173,-0.9385272,2.785749,-4.521173,-0.9099814,1.954942,-4.674495,-0.9099814,1.954942,-4.674495,-0.6044955,2.646201,-4.484511,-0.4269543,2.206518,-4.404787,-0.3649042,1.884773,-4.594634,-0.3499901,1.774911,-4.692104,-0.3649042,1.884773,-4.594634,-1.276463,2.648565,-4.498814,-1.377876,2.271066,-4.522508,-1.413567,2.05085,-4.842313,-1.426154,1.95386,-4.92056,-1.413567,2.05085,-4.842313,-0.762141,1.955312,-4.722611,-0.3348519,2.147938,-5.235855,-0.006872773,1.654399,-5.78792,-1.055291,1.956397,-4.739888,-1.41774,2.151947,-5.299673,-1.647521,1.660473,-5.884608,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,125.6913264,124.5720176,138.9627422,128.1520549,0.8905707,0.8966447,1.660420852,0.7815296159,0.8595281571,1.660420852,,,1.660420852
45,10182024015746821,-0.9411322,2.899904,-4.505675,-0.9366535,2.784551,-4.518864,-0.9233774,2.431046,-4.572226,-0.8951075,1.952386,-4.661692,-0.9366535,2.784551,-4.518864,-0.9366535,2.784551,-4.518864,-0.8951075,1.952386,-4.661692,-0.8951075,1.952386,-4.661692,-0.6029955,2.646095,-4.482918,-0.4163314,2.208294,-4.410635,-0.3596535,1.885311,-4.596091,-0.3526471,1.78425,-4.682153,-0.3596535,1.885311,-4.596091,-1.273769,2.643672,-4.489754,-1.392696,2.376029,-4.700526,-1.467055,2.351149,-5.206018,-1.526719,2.359085,-5.368845,-1.467055,2.351149,-5.206018,-0.7481543,1.954369,-4.712742,-0.3311842,2.234931,-5.221349,-0.01945055,1.762267,-5.825203,-1.039796,1.952422,-4.724133,-1.432071,2.227581,-5.264347,-1.638084,1.75146,-5.888422,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,120.9607187,119.3173391,139.8290076,131.3920531,0.9984387,0.9876317,1.698390522,0.8723714205,0.858120225,1.698390522,,,1.698390522
46,10182024015747022,-0.9373163,2.892884,-4.487489,-0.9328907,2.778365,-4.502502,-0.9186655,2.42661,-4.558793,-0.8916467,1.947408,-4.643516,-0.9328907,2.778365,-4.502502,-0.9328907,2.778365,-4.502502,-0.8916467,1.947408,-4.643516,-0.8916467,1.947408,-4.643516,-0.6008314,2.645335,-4.479202,-0.4026978,2.209604,-4.413565,-0.3545487,1.886125,-4.595901,-0.3596833,1.797317,-4.668335,-0.3545487,1.886125,-4.595901,-1.271948,2.635223,-4.467234,-1.405735,2.394432,-4.718637,-1.519048,2.342756,-5.219615,-1.602092,2.355694,-5.365624,-1.519048,2.342756,-5.219615,-0.7449725,1.949672,-4.696641,-0.3205228,2.245268,-5.192392,-0.03935695,1.742284,-5.790265,-1.036241,1.947588,-4.704338,-1.453873,2.237157,-5.222344,-1.64299,1.730808,-5.832645,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,116.6731338,114.8374573,139.9700851,142.899623,0.9784557,0.9669797,1.702828116,0.889163899,0.8575799335,1.702828116,,,1.702828116
47,10182024015747211,-0.9368025,2.888515,-4.457153,-0.9315274,2.77471,-4.474724,-0.9147493,2.425311,-4.538657,-0.8863587,1.948221,-4.629729,-0.9315274,2.77471,-4.474724,-0.9315274,2.77471,-4.474724,-0.8863587,1.948221,-4.629729,-0.8863587,1.948221,-4.629729,-0.6020217,2.643399,-4.468267,-0.4003255,2.209712,-4.415956,-0.3528999,1.886603,-4.596499,-0.3647723,1.806223,-4.661201,-0.3528999,1.886603,-4.596499,-1.272267,2.627804,-4.444333,-1.406923,2.389499,-4.703676,-1.502264,2.314269,-5.194896,-1.583955,2.310109,-5.366208,-1.502264,2.314269,-5.194896,-0.7381982,1.95221,-4.681931,-0.3201352,2.261535,-5.16026,-0.02997684,1.701805,-5.621111,-1.032285,1.947178,-4.691346,-1.441726,2.242344,-5.196164,-1.636796,1.674312,-5.672548,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,0,0,0,0,0,0,0,0,107.7914521,106.2019499,141.3659894,145.9891151,0.9379767,0.9104837,1.644663629,0.8830784574,0.8543014113,1.644663629,,,1.644663629
48,10182024015747419,-0.9492354,2.891805,-4.430315,-0.9469795,2.778417,-4.44783,-0.953792,2.426327,-4.506431,-0.9917924,1.928122,-4.576077,-0.9469795,2.778417,-4.44783,-0.9469795,2.778417,-4.44783,-0.9917924,1.928122,-4.576077,-0.9917924,1.928122,-4.576077,-0.6190224,2.647799,-4.446471,-0.4287603,2.22023,-4.427767,-0.3520665,1.900423,-4.601159,-0.3819717,1.913227,-4.617704,-0.3520665,1.900423,-4.601159,-1.277185,2.629711,-4.433061,-1.382332,2.299145,-4.483613,-1.388365,2.197114,-4.992599,-1.482389,2.23608,-5.330683,-1.388365,2.197114,-4.992599,-0.8660338,1.915467,-4.640164,-0.5418807,2.022019,-5.258163,-0.5317086,1.389009,-5.590133,-1.116722,1.941439,-4.629969,-1.469346,2.118108,-5.220441,-1.592474,1.498908,-5.546988,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,106.2255079,104.555436,148.2602574,109.281086,0.6251807,0.7350797,1.562501914,0.8696968309,0.8401477786,1.562501914,,,1.562501914
49,10182024015747640,-0.9715632,2.899732,-4.410108,-0.9764915,2.784957,-4.422319,-1.000777,2.42406,-4.46207,-1.04175,1.920542,-4.517621,-0.9764915,2.784957,-4.422319,-0.9764915,2.784957,-4.422319,-1.04175,1.920542,-4.517621,-1.04175,1.920542,-4.517621,-0.650211,2.666639,-4.406317,-0.4571421,2.238843,-4.432844,-0.3488064,1.922842,-4.59983,-0.3419222,1.910068,-4.616369,-0.3488064,1.922842,-4.59983,-1.293741,2.642523,-4.424827,-1.40261,2.333896,-4.53813,-1.379118,2.191025,-5.017127,-1.446787,2.158168,-5.396439,-1.379118,2.191025,-5.017127,-0.9099767,1.91336,-4.578061,-0.6662173,2.022053,-5.231638,-0.7734036,1.298331,-5.375722,-1.168436,1.932118,-4.570995,-1.436376,2.077946,-5.210584,-1.451164,1.347519,-5.357193,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,88.84390878,89.04669458,156.1154072,123.5621147,0.5345027,0.5836907,1.596791595,0.8467264536,0.8435613249,1.596791595,,,1.596791595
50,10182024015747804,-0.9952047,2.900881,-4.369742,-1.00078,2.783947,-4.380735,-1.020936,2.420784,-4.424581,-1.056946,1.9179,-4.486141,-1.00078,2.783947,-4.380735,-1.00078,2.783947,-4.380735,-1.056946,1.9179,-4.486141,-1.056946,1.9179,-4.486141,-0.6721565,2.671786,-4.356545,-0.4805988,2.25568,-4.423302,-0.3455054,1.955196,-4.592429,-0.3196154,1.909839,-4.61894,-0.3455054,1.955196,-4.592429,-1.313349,2.647757,-4.389806,-1.404479,2.344386,-4.541248,-1.355265,2.181548,-5.006531,-1.369556,2.056692,-5.440343,-1.355265,2.181548,-5.006531,-0.9221178,1.913238,-4.543083,-0.7485374,1.986179,-5.217301,-0.8918303,1.214743,-5.140026,-1.18494,1.927998,-4.542058,-1.361558,2.020604,-5.214911,-1.327498,1.239209,-5.138327,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,76.02962798,76.37621267,161.1113956,131.5544828,0.4509147,0.4753807,1.63487552,0.8465083964,0.8332508037,1.63487552,,,1.63487552
51,10182024015748086,-1.002323,2.897999,-4.330425,-1.007334,2.78051,-4.344454,-1.024789,2.418092,-4.398058,-1.053278,1.918226,-4.469211,-1.007334,2.78051,-4.344454,-1.007334,2.78051,-4.344454,-1.053278,1.918226,-4.469211,-1.053278,1.918226,-4.469211,-0.6786783,2.670843,-4.328645,-0.4918548,2.261514,-4.417841,-0.3437341,1.967372,-4.589057,-0.3067385,1.908743,-4.620242,-0.3437341,1.967372,-4.589057,-1.321088,2.647,-4.351229,-1.379947,2.356503,-4.560781,-1.324953,2.181406,-5.016058,-1.213579,2.08371,-5.380117,-1.324953,2.181406,-5.016058,-0.9166381,1.915618,-4.524941,-0.7956158,1.975049,-5.219562,-0.9019461,1.226714,-5.258107,-1.183465,1.926053,-4.526528,-1.29825,1.994705,-5.22255,-1.277962,1.241419,-5.260343,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,86.72769858,87.02667601,163.612998,143.3902343,0.4628857,0.4775907,1.612009765,0.8538716144,0.8298832406,1.612009765,,,1.612009765
52,10182024015748239,-1.004599,2.896677,-4.30576,-1.008756,2.778939,-4.320933,-1.019907,2.417347,-4.377469,-1.023333,1.924587,-4.459004,-1.008756,2.778939,-4.320933,-1.008756,2.778939,-4.320933,-1.023333,1.924587,-4.459004,-1.023333,1.924587,-4.459004,-0.6801893,2.668868,-4.307457,-0.5052652,2.270253,-4.411595,-0.3479938,1.981879,-4.588724,-0.3034057,1.912288,-4.625391,-0.3479938,1.981879,-4.588724,-1.324055,2.648949,-4.326381,-1.373873,2.371027,-4.570296,-1.282009,2.253699,-5.045154,-1.184401,2.130146,-5.471715,-1.282009,2.253699,-5.045154,-0.8881923,1.924121,-4.512715,-0.7998615,1.996882,-5.218871,-0.8782076,1.420182,-5.680589,-1.153398,1.929068,-4.518928,-1.207382,2.004482,-5.228416,-1.119106,1.424674,-5.686231,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,121.4344802,121.2685179,164.4317555,140.7764396,0.6563537,0.6608457,1.603695604,0.8708075782,0.8207773098,1.603695604,,,1.603695604
53,10182024015748433,-1.007747,2.895778,-4.287999,-1.009388,2.777914,-4.30533,-0.9881456,2.424664,-4.393137,-0.9259344,1.958802,-4.561399,-1.009388,2.777914,-4.30533,-1.009388,2.777914,-4.30533,-0.9259344,1.958802,-4.561399,-0.9259344,1.958802,-4.561399,-0.6806053,2.664972,-4.29107,-0.5895752,2.295202,-4.39242,-0.3844862,2.04858,-4.607267,-0.327287,1.974308,-4.668097,-0.3844862,2.04858,-4.607267,-1.328533,2.649197,-4.316487,-1.442582,2.26676,-4.474094,-1.484184,1.894992,-4.662468,-1.481626,1.804526,-4.706814,-1.484184,1.894992,-4.662468,-0.801863,1.968028,-4.602233,-0.6325449,2.097771,-5.274721,-0.3295005,1.706694,-5.613163,-1.046803,1.95019,-4.634308,-1.039976,2.068099,-5.328074,-1.17472,1.64514,-5.723844,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,122.6515863,122.3226343,149.9141406,169.3388645,0.9428657,0.8813117,1.439879106,0.8479148071,0.7801272406,1.439879106,,,1.439879106
54,10182024015748633,-1.009113,2.894366,-4.282537,-1.004338,2.77673,-4.306739,-0.9609174,2.425921,-4.413463,-0.8838974,1.957051,-4.585482,-1.004338,2.77673,-4.306739,-1.004338,2.77673,-4.306739,-0.8838974,1.957051,-4.585482,-0.8838974,1.957051,-4.585482,-0.679633,2.660326,-4.293052,-0.6527737,2.298434,-4.377852,-0.4436004,2.097663,-4.622112,-0.3799317,2.033051,-4.699595,-0.4436004,2.097663,-4.622112,-1.331106,2.647073,-4.324489,-1.453157,2.232458,-4.465748,-1.503821,1.862544,-4.623371,-1.508274,1.776606,-4.641943,-1.503821,1.862544,-4.623371,-0.762551,1.972028,-4.625013,-0.5936861,2.232048,-5.261947,-0.2244693,1.896259,-5.553895,-1.003548,1.942854,-4.659581,-1.031571,2.179039,-5.324756,-1.224149,1.775241,-5.697288,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,113.1444379,112.5670559,134.47937,170.6287314,1.1324307,1.0114127,1.430037042,0.859979949,0.7517751093,1.430037042,,,1.430037042
55,10182024015748828,-1.008771,2.892572,-4.284007,-0.9992698,2.775712,-4.312098,-0.9490695,2.426233,-4.421713,-0.8670639,1.95651,-4.59418,-0.9992698,2.775712,-4.312098,-0.9992698,2.775712,-4.312098,-0.8670639,1.95651,-4.59418,-0.8670639,1.95651,-4.59418,-0.678721,2.657489,-4.298537,-0.6730945,2.406936,-4.557357,-0.6489347,2.266327,-4.995008,-0.6038526,2.208637,-5.314648,-0.6489347,2.266327,-4.995008,-1.33094,2.646333,-4.334379,-1.45717,2.215967,-4.464311,-1.501568,1.841236,-4.659063,-1.50296,1.737098,-4.737096,-1.501568,1.841236,-4.659063,-0.7462596,1.973854,-4.633088,-0.5558649,2.246221,-5.256201,-0.1792718,1.938343,-5.530049,-0.9868453,1.940258,-4.668955,-1.041926,2.178346,-5.328665,-1.243081,1.78979,-5.688645,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,113.7053505,113.0474376,153.6730612,165.7484476,1.1745147,1.0259617,1.412245351,0.8915825215,0.8205908256,1.412245351,,,1.412245351
56,10182024015749030,-1.007614,2.891084,-4.28475,-0.9964794,2.774793,-4.314525,-0.9473327,2.424778,-4.425244,-0.9064132,1.942712,-4.589659,-0.9964794,2.774793,-4.314525,-0.9964794,2.774793,-4.314525,-0.9064132,1.942712,-4.589659,-0.9064132,1.942712,-4.589659,-0.6761578,2.652166,-4.297113,-0.6230875,2.434936,-4.628823,-0.6890843,2.327518,-5.157633,-0.7001401,2.233632,-5.483356,-0.6890843,2.327518,-5.157633,-1.330651,2.645227,-4.33971,-1.451071,2.237728,-4.456764,-1.486945,1.869816,-4.65486,-1.491853,1.77734,-4.738844,-1.486945,1.869816,-4.65486,-0.7788057,1.956107,-4.631465,-0.5916914,2.126163,-5.290394,-0.3015567,1.788264,-5.57603,-1.032085,1.932196,-4.661724,-1.085366,2.079559,-5.349372,-1.274575,1.696409,-5.692274,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,119.7044501,119.3527467,153.8658349,163.7180891,1.0244357,0.9325807,1.398417552,0.8601374323,0.9436766564,1.398417552,,,1.398417552
57,10182024015749200,-1.005127,2.889497,-4.285069,-0.9944327,2.773673,-4.314574,-0.9617641,2.415347,-4.403655,-0.9609743,1.916178,-4.491408,-0.9944327,2.773673,-4.314574,-0.9944327,2.773673,-4.314574,-0.9609743,1.916178,-4.491408,-0.9609743,1.916178,-4.491408,-0.6726294,2.647392,-4.294147,-0.5095339,2.3145,-4.422611,-0.4115301,1.991745,-4.611179,-0.4031439,1.860198,-4.699922,-0.4115301,1.991745,-4.611179,-1.329066,2.645212,-4.342411,-1.444597,2.25612,-4.447095,-1.480164,1.904972,-4.651596,-1.48523,1.818167,-4.715364,-1.480164,1.904972,-4.651596,-0.8282138,1.918185,-4.537691,-0.685285,1.96692,-5.213237,-0.6372999,1.214308,-5.443987,-1.090053,1.918074,-4.559483,-1.115653,1.966737,-5.249055,-1.144804,1.214093,-5.486224,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,103.3510647,103.515495,166.8779182,161.5003264,0.4504797,0.4502647,1.627368633,0.8270743558,0.778763514,1.627368633,,,1.627368633
58,10182024015749403,-1.000499,2.890164,-4.288974,-0.99267,2.773454,-4.314816,-0.9700119,2.413104,-4.390716,-0.9749527,1.913292,-4.467987,-0.99267,2.773454,-4.314816,-0.99267,2.773454,-4.314816,-0.9749527,1.913292,-4.467987,-0.9749527,1.913292,-4.467987,-0.6697178,2.647694,-4.293828,-0.4855713,2.255744,-4.397652,-0.368383,1.918053,-4.540178,-0.3619075,1.783293,-4.594995,-0.368383,1.918053,-4.540178,-1.326382,2.647115,-4.343052,-1.437725,2.24749,-4.452268,-1.481607,1.894893,-4.694661,-1.509381,1.784657,-4.818837,-1.481607,1.894893,-4.694661,-0.8409465,1.912414,-4.513791,-0.6386683,1.873014,-5.185928,-0.6950396,1.051431,-5.122833,-1.104906,1.918222,-4.536657,-1.184633,1.885027,-5.233223,-1.177874,1.062055,-5.164659,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,87.88382076,87.92585179,169.9454216,159.005766,0.2876027,0.2982267,1.674813758,0.8591036378,0.8301389808,1.674813758,,,1.674813758
59,10182024015749626,-0.9885774,2.896573,-4.31699,-0.9848267,2.780365,-4.337764,-0.9734316,2.427828,-4.414159,-0.972969,1.961562,-4.538568,-0.9848267,2.780365,-4.337764,-0.9848267,2.780365,-4.337764,-0.972969,1.961562,-4.538568,-0.972969,1.961562,-4.538568,-0.6629192,2.6536,-4.321017,-0.4713211,2.22737,-4.393045,-0.3646446,1.886854,-4.544073,-0.3561445,1.761402,-4.60573,-0.3646446,1.886854,-4.544073,-1.321595,2.65192,-4.351607,-1.431565,2.231948,-4.463592,-1.482543,1.891179,-4.708838,-1.503813,1.819488,-4.785786,-1.482543,1.891179,-4.708838,-0.8277086,1.959845,-4.584744,-0.5979253,1.800422,-5.236974,-0.6646588,0.9982278,-5.100077,-1.113985,1.965807,-4.606716,-1.242575,1.813849,-5.286449,-1.228861,1.009979,-5.143378,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,92.301094,92.29294711,164.3904588,158.3038619,0.2343995,0.2461507,1.681576763,0.871269704,0.860311414,1.681576763,,,1.681576763
60,10182024015749826,-0.9569913,2.90352,-4.384974,-0.9575013,2.788684,-4.398657,-0.9590886,2.43876,-4.456721,-0.9635432,1.972152,-4.564272,-0.9575013,2.788684,-4.398657,-0.9575013,2.788684,-4.398657,-0.9635432,1.972152,-4.564272,-0.9635432,1.972152,-4.564272,-0.636149,2.659849,-4.391324,-0.4445597,2.210049,-4.401485,-0.3611285,1.840261,-4.597115,-0.3520466,1.719352,-4.678201,-0.3611285,1.840261,-4.597115,-1.303999,2.658826,-4.383059,-1.419142,2.218572,-4.481313,-1.48587,1.898756,-4.709068,-1.501372,1.860905,-4.742352,-1.48587,1.898756,-4.709068,-0.8135135,1.970024,-4.609777,-0.5630342,1.812728,-5.265274,-0.5133786,1.103678,-5.490355,-1.109539,1.976462,-4.632992,-1.259984,1.827885,-5.31993,-1.312985,1.121068,-5.553061,-1.086,0.6359619,-7.92,-1.636,0.6359619,-7.537,-1.93,0.6359619,-6.94,0.39,0.6359619,-6.96,0.07300001,0.6359619,-7.501,-0.468,0.6359619,-7.869,-0.3338472,0.7638283,-12.22701,1,0,1,0,1,0,0,0,120.4233728,120.6174409,152.0682558,157.1533118,0.3398497,0.3572397,1.626318291,0.8638036776,0.9155942528,1.626318291,,,1.626318291
