GlobalID,EntryID,Spatial,Temporal,App,missing_joints_count,missing_joints_ratio,collapsed_joints_count,center_of_mass_x,center_of_mass_y,center_of_mass_z,distance_from_origin,bbox_width,bbox_height,bbox_depth,bbox_volume,max_joint_distance_from_com,distance_from_floor,min_foot_height_above_floor,below_floor,left_forearm_length,right_forearm_length,left_shin_length,right_shin_length,arm_length_symmetry,leg_length_symmetry,body_upright_x,body_upright_y,body_upright_z,body_forward_x,body_forward_y,body_forward_z
21,09182024053601427,0,0,PianoTiles,0,0.0,0,5.790763,0.994308094,-4.533135199999999,7.420976987529468,0.8938439999999996,2.3317717,0.7611079999999992,1.5863318470741492,1.2544834928278061,0.994308094,0.0978967,True,0.636686135046932,0.7160916852442846,0.8704809734902582,0.8710898250083053,0.07940555019735263,0.0006088515180471266,0.042803234199261644,0.983269380271533,-0.17705707826155626,0.03964914637863506,0.0,-0.9992136634331246
22,09182024053601926,1,0,PianoTiles,0,0.0,0,5.7888329,1.0786625600000002,-4.599745,7.4720648637102425,0.887829,2.0775481,1.027844,1.8958659175704733,1.1808936710909594,1.0786625600000002,0.1598259,False,0.6121410996069451,0.6343038862004551,0.7771047294303968,0.7772770409195743,0.02216278659351001,0.00017231148917751238,0.03678665505573937,0.9800837204597692,-0.19514774633478804,0.05433421014990355,0.0,-0.9985228057522703
23,09182024053602424,0,0,PianoTiles,0,0.0,0,5.7989645,1.16778957,-4.721715900000001,7.56877287229402,0.857596,1.8220649999999998,1.30973,2.04657840819235,1.1112743907532763,1.16778957,0.409402,False,0.6703554990018357,0.5950716784337834,0.8016649727022441,0.8016981973386246,0.07528382056805227,3.3224636380446704e-05,0.03966192868786438,0.9755661985229551,-0.216096098327177,0.09697336666028065,0.0,-0.9952869767853745
24,09182024053602970,0,1,PianoTiles,0,0.0,0,5.7945595,0.98197309,-4.4926807,7.397659820556558,0.9167189999999996,2.3714353,0.7569819999999998,1.6456332952466468,1.249067765125835,0.98197309,0.1429973,True,0.6055800975345874,0.5748796807550257,0.9167626849165545,0.9168860743047633,0.0307004167795617,0.0001233893882087722,0.04000024013071915,0.973861822968182,-0.22359143667541084,0.34268691524749045,0.0,-0.9394496676875026
25,09182024053603497,0,1,PianoTiles,0,0.0,0,5.7857681,0.9466629500000001,-4.393172,7.326066029559406,0.9288029999999994,2.4183475000000003,0.7101189999999997,1.5950468673013256,1.2781371013620224,0.9466629500000001,0.1936555,True,0.6014825538201419,0.5889066846629355,1.0060741188945077,1.0059742101865037,0.012575869157206432,9.990870800402618e-05,0.038275908073792296,0.9751608642142913,-0.2181656337876411,0.34487466974606473,0.0,-0.9386487426974708
26,09182024053603970,0,1,PianoTiles,0,0.0,0,5.7802023,0.9415028999999999,-4.3695628,7.306862897494214,0.9314169999999997,2.3567479000000002,0.7028740000000004,1.542889301820928,1.2533163581198246,0.9415028999999999,0.1648189,True,0.5896906118508247,0.5998780782776528,0.9649454396738764,0.9640012112233882,0.010187466426828107,0.0009442284504881382,0.033560141747949274,0.9932203399039126,-0.11129722946692723,0.3176811958959708,0.0,-0.948197583720875
27,09182024053604475,0,1,PianoTiles,0,0.0,0,5.7882036,1.0386060199999998,-4.5707701,7.448083155207601,1.5148229999999998,2.0708221,1.1973730000000007,3.7560740228448504,1.330877141419112,1.0386060199999998,0.1512889,False,0.6241621750258503,0.6085848354934257,0.8372928783644111,0.8389657716586774,0.015577339532424572,0.0016728932942662311,0.03878917525171532,0.9846472300258513,-0.17019175152077798,0.2801233769070913,0.0,-0.9599640064659548
28,09182024053604940,0,1,PianoTiles,0,0.0,0,5.7760205000000004,0.9949069810000001,-4.527341099999999,7.406015808315021,1.0355000000000008,2.31778537,0.8720220000000003,2.0929110080222366,1.2453428765313024,0.9949069810000001,0.09333837,True,0.6584305184489859,0.6166594812248976,0.9405186999663157,0.9410927764535402,0.04177103722408837,0.0005740764872245174,0.03872144602159895,0.9750695736058316,-0.21849479683996664,0.248154413348145,0.0,-0.9687204896851507
29,09182024053605432,0,1,PianoTiles,0,0.0,0,5.7720018,0.9429563599999998,-4.3992764,7.318388095726042,0.9306520000000003,2.4030404,0.7150359999999996,1.5991024735504276,1.2774087705195587,0.9429563599999998,0.1827774,True,0.624515250985915,0.6055422899525679,0.9981888808550013,0.9959974205922623,0.018972961033347113,0.0021914602627390867,0.04001455794552502,0.9739663689819222,-0.22313302589395956,0.31473156373587247,0.0,-0.9491807218798602
30,09182024053605974,0,1,PianoTiles,0,0.0,0,5.765981300000001,0.93793809,-4.3909075,7.307963935747001,1.031148,2.3748465,0.7400039999999999,1.8121352771715546,1.274058329433864,0.93793809,0.1634355,True,0.5945571053221047,0.5965895890218083,0.9381447651245998,0.9383473538221814,0.0020324836997035467,0.00020258869758160714,0.034813482277510105,0.9836622956704789,-0.17662533659698032,0.21873272587752063,0.0,-0.9757848095918431
